id,client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
1,2,0,1574188353.62495,1574188355.58658,1.90682315826416,0.054807186126709,1.96163034439087
2,2,1,1574188354.98094,1574188356.92125,1.93650507926941,0.00380253791809082,1.9403076171875
3,4,0,1574188355.19319,1574188357.13334,1.93593549728394,0.00422024726867676,1.94015574455261
4,5,0,1574188356.31401,1574188358.30378,1.98547577857971,0.00428342819213867,1.98975920677185
5,2,2,1574188356.91564,1574188359.11885,2.19919681549072,0.00400328636169434,2.20320010185242
6,1,0,1574188358.03365,1574188360.47085,2.43398213386536,0.00321197509765625,2.43719410896301
7,0,0,1574188357.82627,1574188360.60046,2.76992964744568,0.00423932075500488,2.77416896820068
8,3,0,1574188358.18,1574188360.78665,2.60273241996765,0.00391364097595215,2.6066460609436
9,1,1,1574188358.17712,1574188360.92745,2.74571084976196,0.0046226978302002,2.75033354759216
10,1,2,1574188358.47109,1574188361.00066,2.52554821968079,0.00402116775512695,2.52956938743591
11,1,3,1574188358.67701,1574188361.42125,2.74078798294067,0.003448486328125,2.7442364692688
12,0,1,1574188359.07251,1574188361.56543,2.49007654190063,0.00283956527709961,2.49291610717773
13,4,1,1574188358.76719,1574188361.68103,2.90907621383667,0.00476336479187012,2.91383957862854
14,2,3,1574188358.84367,1574188361.71849,2.87187361717224,0.00294303894042969,2.87481665611267
15,6,0,1574188359.10592,1574188361.87071,2.76195025444031,0.00283956527709961,2.76478981971741
16,6,1,1574188359.13914,1574188361.92554,2.78366351127625,0.00273370742797852,2.78639721870422
17,6,2,1574188359.95222,1574188362.44729,2.49172639846802,0.00333905220031738,2.49506545066833
18,0,2,1574188360.16314,1574188362.49679,2.33033728599548,0.00331282615661621,2.3336501121521
19,2,4,1574188361.07051,1574188363.32481,2.24985909461975,0.0044395923614502,2.2542986869812
20,4,2,1574188360.91308,1574188363.35465,2.43753814697266,0.00403308868408203,2.44157123565674
21,9,1,1574188361.50893,1574188363.68615,2.17328333854675,0.00393295288085937,2.17721629142761
22,9,0,1574188361.3229,1574188363.93131,2.60472345352173,0.0036776065826416,2.60840106010437
23,9,2,1574188362.34145,1574188364.66395,2.31949710845947,0.00299930572509766,2.32249641418457
24,0,3,1574188362.45653,1574188364.75907,2.29976463317871,0.0027763843536377,2.30254101753235
25,6,3,1574188362.75534,1574188365.09371,2.33580303192139,0.00257301330566406,2.33837604522705
26,3,1,1574188362.79029,1574188365.24186,2.44856810569763,0.00299406051635742,2.45156216621399
27,8,0,1574188363.30295,1574188365.55568,2.24962902069092,0.0030975341796875,2.25272655487061
28,2,5,1574188363.01895,1574188365.81669,2.7950701713562,0.00266861915588379,2.79773879051208
29,7,0,1574188363.01149,1574188365.87908,2.86475515365601,0.00284337997436523,2.86759853363037
30,7,1,1574188363.91568,1574188366.24312,2.32456088066101,0.00287365913391113,2.32743453979492
31,4,3,1574188363.51519,1574188366.45297,2.93498253822327,0.00279712677001953,2.93777966499329
32,5,1,1574188363.58401,1574188366.46428,2.87748050689697,0.00278258323669434,2.88026309013367
33,8,1,1574188364.18878,1574188366.85662,2.6650071144104,0.00283980369567871,2.66784691810608
34,0,4,1574188364.62979,1574188367.36181,2.72821092605591,0.00380730628967285,2.73201823234558
35,9,3,1574188365.23283,1574188367.98794,2.75225400924683,0.00285577774047852,2.7551097869873
36,5,2,1574188364.88465,1574188368.10413,3.21578574180603,0.00368928909301758,3.21947503089905
37,0,5,1574188365.43318,1574188368.22704,2.79103541374207,0.00282382965087891,2.79385924339294
38,0,6,1574188365.47001,1574188368.24093,2.76811265945435,0.00281167030334473,2.77092432975769
