id,client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
1,9,0,1574109993.30962,1574109995.45231,2.09126234054565,0.0514309406280518,2.14269328117371
2,2,0,1574109993.48929,1574109995.58486,2.09153246879578,0.00403547286987305,2.09556794166565
3,7,0,1574109993.7936,1574109995.9049,2.10720491409302,0.00408649444580078,2.11129140853882
4,2,1,1574109994.39107,1574109996.68757,2.29259967803955,0.0038912296295166,2.29649090766907
5,8,0,1574109994.40733,1574109996.75177,2.34079265594482,0.00364160537719727,2.34443426132202
6,7,1,1574109994.47604,1574109996.89264,2.4131863117218,0.00341534614562988,2.41660165786743
7,8,1,1574109995.00309,1574109997.39154,2.38458752632141,0.0038597583770752,2.38844728469849
8,9,1,1574109995.26648,1574109997.71431,2.44377613067627,0.00404858589172363,2.44782471656799
9,6,0,1574109995.5514,1574109997.79109,2.23573589324951,0.00395083427429199,2.2396867275238
10,4,0,1574109995.48746,1574109997.89285,2.40154623985291,0.00383877754211426,2.40538501739502
11,3,0,1574109996.21771,1574109998.65738,2.43571400642395,0.00395441055297852,2.43966841697693
12,1,0,1574109996.40986,1574109998.72945,2.3168933391571,0.00269532203674316,2.31958866119385
13,7,2,1574109996.14853,1574109998.80544,2.65288925170898,0.00401592254638672,2.65690517425537
14,4,1,1574109996.63997,1574109998.95084,2.30815052986145,0.00272226333618164,2.31087279319763
15,1,1,1574109997.63598,1574110000.01319,2.37436938285828,0.00283169746398926,2.37720108032227
16,3,1,1574109997.83615,1574110000.08927,2.25024080276489,0.00287866592407227,2.25311946868896
17,3,2,1574109997.89065,1574110000.1227,2.22893309593201,0.00311279296875,2.23204588890076
18,8,2,1574109997.58834,1574110000.27507,2.6839804649353,0.00274205207824707,2.68672251701355
19,5,0,1574109997.93781,1574110000.75239,2.8118634223938,0.00271201133728027,2.81457543373108
20,0,0,1574109998.30226,1574110001.06269,2.75749611854553,0.0029304027557373,2.76042652130127
21,7,3,1574109998.80075,1574110001.10598,2.3021559715271,0.00307202339172363,2.30522799491882
22,6,1,1574109998.2633,1574110001.14026,2.87408375740051,0.00287628173828125,2.87696003913879
23,0,1,1574109998.8887,1574110001.40921,2.51767587661743,0.00283217430114746,2.52050805091858
24,4,2,1574109998.94792,1574110001.4706,2.5198061466217,0.00287270545959473,2.5226788520813
25,7,4,1574109999.50551,1574110002.01776,2.5092716217041,0.00297427177429199,2.51224589347839
