client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
17,0,1574306332.9010127,1574306335.507205,2.6024863719940186,0.003704071044921875,2.6061904430389404
4,0,1574306332.5743134,1574306335.5408127,2.918154001235962,0.04834342002868652,2.9664974212646484
7,0,1574306332.7297945,1574306335.6116216,2.8783552646636963,0.0034699440002441406,2.8818252086639404
16,0,1574306332.8366911,1574306335.5779874,2.737766742706299,0.003527402877807617,2.7412941455841064
4,1,1574306333.00451,1574306335.9952269,2.9867944717407227,0.003920316696166992,2.9907147884368896
4,2,1574306333.3182058,1574306336.5137258,3.1916449069976807,0.0038726329803466797,3.1955175399780273
11,0,1574306333.0904398,1574306336.0316787,2.9372105598449707,0.004026174545288086,2.941236734390259
5,1,1574306333.859623,1574306337.8854585,4.021609306335449,0.0042231082916259766,4.025832414627075
0,0,1574306333.4662492,1574306337.3204916,3.850320816040039,0.003918170928955078,3.854238986968994
5,0,1574306333.4305465,1574306336.9493942,3.514582395553589,0.004263162612915039,3.518845558166504
13,0,1574306334.2939873,1574306338.1192281,3.821329116821289,0.003908872604370117,3.825237989425659
3,0,1574306334.361662,1574306338.955598,4.589948654174805,0.003985404968261719,4.593934059143066
4,3,1574306336.791666,1574306342.145948,5.167188405990601,0.18709087371826172,5.354279279708862
2,0,1574306334.7554078,1574306338.9398732,4.177210092544556,0.007251739501953125,4.184461832046509
5,2,1574306335.1695907,1574306340.5922287,5.137464761734009,0.285170316696167,5.422635078430176
2,1,1574306335.292517,1574306339.7604315,4.161104202270508,0.3068075180053711,4.467911720275879
9,1,1574306335.8012242,1574306341.437856,5.517809867858887,0.11881828308105469,5.636628150939941
2,6,1574306340.65564,1574306344.3614032,3.645446300506592,0.06031346321105957,3.7057597637176514
4,4,1574306338.1055899,1574306342.182394,3.9606738090515137,0.11612749099731445,4.076801300048828
11,1,1574306337.449843,1574306342.6240623,4.926307201385498,0.2479093074798584,5.1742165088653564
16,1,1574306335.4500463,1574306339.6768105,4.075926780700684,0.150834321975708,4.226761102676392
1,0,1574306334.937923,1574306339.1264143,4.079349517822266,0.10913896560668945,4.188488483428955
9,2,1574306337.1576536,1574306341.1909153,3.8998279571533203,0.13343071937561035,4.033258676528931
12,0,1574306334.2494824,1574306338.3378677,4.084492921829224,0.0038895606994628906,4.0883824825286865
1,1,1574306335.251572,1574306340.6415887,5.185468673706055,0.204545259475708,5.390013933181763
4,5,1574306340.4717145,1574306344.4344597,3.857513189315796,0.10522913932800293,3.962742328643799
2,4,1574306339.0486958,1574306342.8861132,3.738800287246704,0.09861421585083008,3.837414503097534
15,0,1574306333.9937065,1574306338.0674312,4.069668292999268,0.004053592681884766,4.073721885681152
17,1,1574306337.2535834,1574306341.3713675,3.8842670917510986,0.23351383209228516,4.117780923843384
14,0,1574306336.1005034,1574306340.3200777,4.1304612159729,0.08911013603210449,4.219571352005005
6,1,1574306341.071813,1574306345.0398836,3.8667335510253906,0.1013340950012207,3.9680676460266113
15,1,1574306336.6951346,1574306343.108061,6.281696557998657,0.1312270164489746,6.412923574447632
12,2,1574306342.3324473,1574306346.3063667,3.8951659202575684,0.0787503719329834,3.9739162921905518
1,2,1574306338.5992024,1574306345.1748323,6.405919551849365,0.1697075366973877,6.575627088546753
4,6,1574306342.9352975,1574306346.5929587,3.5758423805236816,0.0818178653717041,3.6576602458953857
2,5,1574306340.121755,1574306345.9514525,5.70796537399292,0.12173128128051758,5.8296966552734375
9,0,1574306334.6082716,1574306339.298871,4.686387777328491,0.004208803176879883,4.690596580505371
6,0,1574306339.3049462,1574306343.1181526,3.746518135070801,0.06668519973754883,3.8132033348083496
12,1,1574306341.1483006,1574306345.0173879,3.8118457794189453,0.057238101959228516,3.869083881378174
14,1,1574306338.2095578,1574306344.8563786,6.450281620025635,0.19653582572937012,6.646817445755005
2,3,1574306337.954582,1574306345.0172882,6.902969598770142,0.15973377227783203,7.062703371047974
3,1,1574306341.5348582,1574306346.974307,5.39589262008667,0.04355311393737793,5.439445734024048
13,1,1574306335.0768802,1574306340.7240624,5.508929491043091,0.13824963569641113,5.647179126739502
16,2,1574306341.976298,1574306345.9417353,3.871793270111084,0.09364080429077148,3.9654340744018555
3,3,1574306343.2423656,1574306347.1208053,3.789655923843384,0.08878278732299805,3.878438711166382
11,2,1574306343.7469816,1574306347.1688588,3.4114420413970947,0.010434150695800781,3.4218761920928955
7,1,1574306342.5252876,1574306346.575205,3.9395878314971924,0.11032676696777344,4.049914598464966
18,0,1574306335.886987,1574306341.06187,5.080560922622681,0.09431910514831543,5.174880027770996
18,1,1574306338.731854,1574306343.4098015,4.4690093994140625,0.20893526077270508,4.677944660186768
6,2,1574306343.1148715,1574306347.7434597,4.534646987915039,0.09394025802612305,4.628587245941162
19,0,1574306345.978099,1574306349.7780395,3.7407639026641846,0.0591731071472168,3.7999370098114014
