id,client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
1,5,0,1574199121.2589,1574199123.41612,2.1537766456604,0.00344467163085937,2.15722131729126
2,7,0,1574199121.19545,1574199123.48361,2.24073386192322,0.0474314689636231,2.28816533088684
3,6,0,1574199121.46458,1574199123.69594,2.22794961929321,0.00340533256530762,2.23135495185852
4,8,0,1574199122.1424,1574199124.49038,2.34378790855408,0.00419473648071289,2.34798264503479
5,3,0,1574199122.18645,1574199124.50479,2.31403493881226,0.00430655479431152,2.31834149360657
6,1,0,1574199122.53106,1574199124.70315,2.16832804679871,0.00376415252685547,2.17209219932556
7,8,1,1574199122.45778,1574199124.75311,2.29081654548645,0.00451445579528809,2.29533100128174
8,8,2,1574199122.92403,1574199125.07361,2.14564490318298,0.00393533706665039,2.14958024024963
9,8,3,1574199123.8016,1574199125.92319,2.11737513542175,0.00420665740966797,2.12158179283142
10,3,1,1574199123.96593,1574199126.05749,2.0876784324646,0.00388479232788086,2.09156322479248
11,6,1,1574199124.80716,1574199126.90922,2.09820795059204,0.00385022163391113,2.10205817222595
12,8,5,1574199125.05409,1574199127.21062,2.15286660194397,0.00365376472473145,2.1565203666687
13,8,4,1574199124.87004,1574199127.21707,2.34321904182434,0.00380444526672363,2.34702348709106
14,8,4,1574199124.87004,1574199127.21707,2.34321904182434,0.00380444526672363,2.34702348709106
15,1,1,1574199125.15981,1574199127.28151,2.11792135238647,0.00374817848205566,2.12166953086853
16,0,0,1574199125.36233,1574199127.53008,2.16409802436829,0.00365257263183594,2.16775059700012
17,6,2,1574199125.39948,1574199127.60814,2.20502305030823,0.00362730026245117,2.20865035057068
18,2,0,1574199126.11615,1574199128.15275,2.0340940952301,0.00250601768493652,2.03660011291504
19,0,1,1574199126.33167,1574199128.35521,2.02109026908875,0.00244975090026855,2.02354001998901
20,8,6,1574199126.50394,1574199128.65681,2.14976167678833,0.00310325622558594,2.15286493301392
21,8,7,1574199127.07554,1574199129.09887,2.02046251296997,0.00286388397216797,2.02332639694214
22,5,1,1574199127.31061,1574199129.29935,1.98631358146667,0.00242829322814941,1.98874187469482
23,9,0,1574199127.35483,1574199129.3408,1.98310256004334,0.00286388397216797,1.9859664440155
24,4,1,1574199128.60153,1574199130.62945,2.02523469924927,0.0026862621307373,2.02792096138
25,2,1,1574199128.58282,1574199130.64992,2.06425666809082,0.00284147262573242,2.06709814071655
26,4,0,1574199128.56208,1574199130.77356,2.2083728313446,0.00309920310974121,2.21147203445435
27,7,1,1574199128.80882,1574199131.02425,2.21223473548889,0.00319528579711914,2.21543002128601
28,8,8,1574199128.9491,1574199131.03139,2.07940149307251,0.00289225578308105,2.08229374885559
29,8,8,1574199128.9491,1574199131.03139,2.07940149307251,0.00289225578308105,2.08229374885559
30,1,2,1574199129.15235,1574199131.36961,2.21431159973145,0.00294327735900879,2.21725487709045
31,0,2,1574199129.79237,1574199131.96528,2.17034292221069,0.00257015228271484,2.17291307449341
32,9,1,1574199130.01119,1574199132.43497,2.42098498344421,0.00279331207275391,2.42377829551697
33,7,2,1574199130.34166,1574199132.52816,2.1836462020874,0.00284481048583984,2.18649101257324
34,7,3,1574199130.36641,1574199132.68641,2.30737829208374,0.0126197338104248,2.31999802589416
35,1,3,1574199130.36506,1574199132.7004,2.32444930076599,0.010887622833252,2.33533692359924
36,3,2,1574199130.25871,1574199132.71177,2.45014357566833,0.00290918350219727,2.45305275917053
37,1,4,1574199130.65581,1574199132.72713,2.06868028640747,0.0026390552520752,2.07131934165955
38,2,2,1574199131.03997,1574199133.06029,2.01797771453857,0.00234246253967285,2.02032017707825
39,1,5,1574199131.59287,1574199133.70371,2.1080379486084,0.00279927253723145,2.11083722114563
40,0,3,1574199131.90821,1574199134.01675,2.10553193092346,0.00300025939941406,2.10853219032288
41,8,9,1574199132.72134,1574199134.62344,1.89908742904663,0.00300788879394531,1.90209531784058
42,7,4,1574199133.1302,1574199135.06067,1.92772150039673,0.00274491310119629,1.93046641349792
43,8,10,1574199133.17389,1574199135.11148,1.93455624580383,0.00303483009338379,1.93759107589722
44,1,6,1574199133.28062,1574199135.22745,1.94317531585693,0.00365185737609863,1.94682717323303
45,1,7,1574199134.16645,1574199136.49253,2.32307600975037,0.00299382209777832,2.32606983184814
46,6,3,1574199134.51451,1574199136.52258,2.00528216362,0.0027930736541748,2.00807523727417
47,4,2,1574199134.75099,1574199136.75683,2.00267720222473,0.00315761566162109,2.00583481788635
48,7,5,1574199135.07683,1574199137.14782,2.068514585495,0.00247740745544434,2.07099199295044
49,9,2,1574199135.08993,1574199137.47271,2.38054347038269,0.00223994255065918,2.38278341293335
50,2,3,1574199135.38405,1574199137.6798,2.29291105270386,0.0028374195098877,2.29574847221375
51,9,3,1574199135.70049,1574199137.76585,2.0627613067627,0.00260233879089355,2.06536364555359
52,4,3,1574199135.73616,1574199138.05489,2.31590938568115,0.00281786918640137,2.31872725486755
53,0,4,1574199135.4688,1574199138.09011,2.61838841438293,0.00291705131530762,2.62130546569824
54,7,6,1574199135.88292,1574199138.60149,2.71575856208801,0.00281047821044922,2.71856904029846
55,4,4,1574199136.34932,1574199138.80139,2.44914937019348,0.0029137134552002,2.45206308364868
56,2,4,1574199136.64524,1574199138.81683,2.16870665550232,0.00288271903991699,2.17158937454224
57,8,11,1574199136.74557,1574199138.87719,2.12855458259583,0.00306797027587891,2.1316225528717
58,0,5,1574199137.37849,1574199139.46457,2.08294701576233,0.00313663482666016,2.08608365058899
59,4,5,1574199137.59293,1574199139.64968,2.05389499664307,0.00285673141479492,2.05675172805786
60,7,7,1574199137.69845,1574199139.69485,1.99421572685242,0.00218319892883301,1.99639892578125
61,4,6,1574199137.92911,1574199139.94844,2.01643872261047,0.00288701057434082,2.01932573318481
62,5,2,1574199138.5861,1574199140.51478,1.92574763298035,0.00292682647705078,1.9286744594574
63,9,4,1574199138.95317,1574199140.85865,1.90256547927856,0.00291204452514648,1.90547752380371
64,2,5,1574199139.76973,1574199141.63583,1.86325788497925,0.0028383731842041,1.86609625816345
65,9,5,1574199139.77995,1574199141.64321,1.86029672622681,0.00296664237976074,1.86326336860657
66,9,5,1574199139.77995,1574199141.64321,1.86029672622681,0.00296664237976074,1.86326336860657
67,8,12,1574199140.62206,1574199142.45116,1.82608890533447,0.00301551818847656,1.82910442352295
68,8,13,1574199141.81279,1574199143.68118,1.86571550369263,0.00267601013183594,1.86839151382446
69,6,4,1574199142.432,1574199144.53097,2.09612894058228,0.00283980369567871,2.09896874427795
70,0,6,1574199142.51397,1574199144.75552,2.23898267745972,0.00256991386413574,2.24155259132385
71,3,3,1574199142.66506,1574199144.99291,2.32489562034607,0.00294971466064453,2.32784533500671
72,3,4,1574199142.99933,1574199145.25845,2.25614070892334,0.00298023223876953,2.25912094116211
73,7,8,1574199143.09912,1574199145.41203,2.30963683128357,0.00327777862548828,2.31291460990906
74,9,6,1574199143.35153,1574199145.73353,2.37903738021851,0.00296163558959961,2.38199901580811
75,0,7,1574199143.66485,1574199146.21584,2.54844522476196,0.00253677368164062,2.5509819984436
76,4,7,1574199143.85083,1574199146.40003,2.54641914367676,0.0027766227722168,2.54919576644897
77,1,8,1574199143.85239,1574199146.44588,2.58997869491577,0.00351214408874512,2.59349083900452
78,3,5,1574199143.9763,1574199146.54349,2.56434726715088,0.00284361839294434,2.56719088554382
79,5,3,1574199144.06466,1574199146.64873,2.58114242553711,0.00293207168579102,2.5840744972229
80,6,5,1574199144.02833,1574199146.72716,2.69597983360291,0.00284552574157715,2.69882535934448
81,9,7,1574199144.63725,1574199147.03112,2.39080262184143,0.00306510925292969,2.39386773109436
82,3,6,1574199145.26288,1574199147.48687,2.22137808799744,0.0026097297668457,2.22398781776428
83,0,8,1574199145.6151,1574199148.27637,2.65850973129272,0.00275826454162598,2.66126799583435
84,5,4,1574199145.79453,1574199148.36254,2.5647120475769,0.00329899787902832,2.56801104545593
85,8,14,1574199145.9853,1574199148.55586,2.56763124465942,0.00291848182678223,2.57054972648621
86,4,8,1574199146.1656,1574199148.859,2.69029211997986,0.00310492515563965,2.6933970451355
87,5,5,1574199146.42133,1574199149.01847,2.59444427490234,0.0027005672454834,2.59714484214783
88,1,9,1574199146.0856,1574199149.11542,3.02701616287231,0.00280475616455078,3.02982091903687
89,7,9,1574199146.61798,1574199149.4563,2.83543801307678,0.00288271903991699,2.8383207321167
90,7,10,1574199147.03461,1574199149.86261,2.82501244544983,0.00298666954040527,2.82799911499023
91,6,6,1574199147.14127,1574199149.98437,2.83975577354431,0.00334000587463379,2.84309577941895
92,5,6,1574199147.73108,1574199150.45351,2.71967029571533,0.00275325775146484,2.7224235534668
93,5,6,1574199147.73108,1574199150.45351,2.71967029571533,0.00275325775146484,2.7224235534668
94,2,6,1574199147.8186,1574199150.61092,2.78956270217895,0.00275683403015137,2.79231953620911
95,4,9,1574199147.94335,1574199150.90342,2.95718002319336,0.00288748741149902,2.96006751060486
96,1,10,1574199148.38692,1574199150.95469,2.56399750709534,0.00377655029296875,2.56777405738831
97,6,7,1574199148.18555,1574199151.02439,2.83558297157288,0.00325131416320801,2.83883428573608
98,6,7,1574199148.18555,1574199151.02439,2.83558297157288,0.00325131416320801,2.83883428573608
99,7,11,1574199148.70569,1574199151.34787,2.63807845115662,0.00410366058349609,2.64218211174011
100,4,10,1574199148.64549,1574199151.38318,2.73469662666321,0.00299906730651855,2.73769569396973
101,3,7,1574199149.28038,1574199151.70614,2.4232292175293,0.00253152847290039,2.4257607460022
102,0,10,1574199150.1285,1574199152.47783,2.34625029563904,0.00308060646057129,2.34933090209961
103,9,8,1574199150.54774,1574199152.67302,2.12225294113159,0.00303173065185547,2.12528467178345
104,2,7,1574199150.5744,1574199152.7435,2.16565489768982,0.00344967842102051,2.16910457611084
105,3,8,1574199150.66597,1574199152.76517,2.0963442325592,0.00285983085632324,2.09920406341553
106,7,12,1574199150.94495,1574199153.21493,2.26696109771729,0.00301837921142578,2.26997947692871
107,6,8,1574199151.36072,1574199153.38886,2.02571654319763,0.00242304801940918,2.02813959121704
108,5,8,1574199151.73822,1574199153.79622,2.05507588386536,0.00292444229125977,2.05800032615662
109,6,9,1574199151.80293,1574199153.87448,2.06876468658447,0.00278615951538086,2.07155084609985
110,7,13,1574199151.89505,1574199154.17313,2.27523875236511,0.002838134765625,2.27807688713074
111,2,8,1574199152.88379,1574199155.25922,2.37225389480591,0.00317907333374023,2.37543296813965
112,9,9,1574199152.81121,1574199155.26926,2.45533680915833,0.00271749496459961,2.45805430412292
113,9,9,1574199152.81121,1574199155.26926,2.45533680915833,0.00271749496459961,2.45805430412292
114,2,9,1574199153.2199,1574199155.58709,2.36430287361145,0.00289154052734375,2.36719441413879
115,3,9,1574199153.00335,1574199155.65334,2.64719915390015,0.00278472900390625,2.64998388290405
116,4,11,1574199153.33785,1574199155.7721,2.43130040168762,0.00294589996337891,2.434246301651
117,3,10,1574199153.66092,1574199156.01678,2.35305857658386,0.00280523300170898,2.35586380958557
118,5,9,1574199153.6752,1574199156.20164,2.52342629432678,0.00300979614257812,2.52643609046936
119,0,11,1574199153.95494,1574199156.52843,2.57068800926208,0.00280189514160156,2.57348990440369
120,0,12,1574199154.09306,1574199156.61444,2.51836848258972,0.00300288200378418,2.52137136459351
121,8,15,1574199154.12516,1574199156.81501,2.68701124191284,0.00283074378967285,2.68984198570251
122,6,10,1574199154.4119,1574199157.0512,2.63641142845154,0.00288629531860352,2.63929772377014
123,7,14,1574199154.43006,1574199157.28069,2.84800124168396,0.0026247501373291,2.85062599182129
124,9,10,1574199154.79625,1574199157.3036,2.502272605896,0.00507450103759766,2.50734710693359
125,3,11,1574199156.00791,1574199158.10634,2.09528279304504,0.00314044952392578,2.09842324256897
126,8,16,1574199155.93572,1574199158.19424,2.25568556785583,0.00283527374267578,2.25852084159851
127,4,12,1574199156.09664,1574199158.21321,2.11324429512024,0.0033271312713623,2.1165714263916
128,9,11,1574199156.0706,1574199158.2589,2.18528938293457,0.00300145149230957,2.18829083442688
129,4,13,1574199156.30857,1574199158.41825,2.107088804245,0.0025935173034668,2.10968232154846
130,5,10,1574199156.95004,1574199158.95008,1.99713158607483,0.00290846824645996,2.00004005432129
131,0,13,1574199156.9741,1574199159.05157,2.07420778274536,0.00325775146484375,2.0774655342102
132,3,12,1574199157.54144,1574199159.49163,1.94676995277405,0.00341796875,1.95018792152405
133,7,15,1574199158.06407,1574199159.97906,1.91192698478699,0.00306487083435059,1.91499185562134
134,4,14,1574199159.16354,1574199161.06236,1.89538764953613,0.00343728065490723,1.89882493019104
135,5,11,1574199159.1668,1574199161.11145,1.94159483909607,0.00304985046386719,1.94464468955994
136,2,10,1574199159.6374,1574199161.57311,1.93287944793701,0.00282883644104004,1.93570828437805
137,0,14,1574199159.64996,1574199161.59296,1.93983030319214,0.00316214561462402,1.94299244880676
138,1,11,1574199160.00631,1574199161.96315,1.95396494865417,0.00288105010986328,1.95684599876404
139,8,17,1574199160.46485,1574199162.48844,2.02054882049561,0.0030367374420166,2.02358555793762
140,7,16,1574199160.4327,1574199162.50203,2.06635665893555,0.00296998023986816,2.06932663917541
141,0,15,1574199161.01273,1574199163.03709,2.02128005027771,0.00307154655456543,2.02435159683228
142,0,15,1574199161.01273,1574199163.03709,2.02128005027771,0.00307154655456543,2.02435159683228
143,7,17,1574199160.97388,1574199163.09744,2.12066316604614,0.00290179252624512,2.12356495857239
144,1,12,1574199161.64258,1574199163.58998,1.94359183311462,0.00380277633666992,1.94739460945129
145,2,11,1574199161.96816,1574199163.87123,1.90029311180115,0.00277042388916016,1.90306353569031
146,9,12,1574199162.16959,1574199164.09269,1.92052459716797,0.0025780200958252,1.92310261726379
