id,client_id,job_id,start_time,end_time,duration
764,4,72,1573750736.30266,1573750738.22727,1.92461037635803
765,8,79,1573750736.6267,1573750738.56911,1.94241261482239
766,9,73,1573750736.71337,1573750738.6997,1.98633193969727
767,8,80,1573750737.04597,1573750738.97062,1.92464447021484
768,4,73,1573750737.05337,1573750738.98646,1.93309688568115
769,7,90,1573750738.45099,1573750740.41511,1.96411776542664
770,6,79,1573750738.57204,1573750740.5194,1.94736552238464
771,5,59,1573750738.54084,1573750740.53739,1.99654889106751
772,4,74,1573750738.71868,1573750740.67732,1.95864677429199
773,2,72,1573750739.19248,1573750741.11343,1.92094993591309
774,7,91,1573750739.33044,1573750741.24196,1.91151881217957
775,1,70,1573750740.42306,1573750742.32874,1.90567278862
776,9,74,1573750741.0211,1573750742.88825,1.86714386940002
777,4,75,1573750741.08146,1573750742.96243,1.88097214698792
778,5,60,1573750741.12987,1573750742.97953,1.84965300559998
779,2,73,1573750741.73016,1573750743.57772,1.84756302833557
780,6,80,1573750742.99017,1573750744.78094,1.79077053070068
781,1,71,1573750743.13793,1573750744.94608,1.80814790725708
782,1,72,1573750744.14548,1573750745.98599,1.84051418304443
783,4,76,1573750744.31828,1573750746.16083,1.84254336357117
784,0,82,1573750745.10411,1573750746.94081,1.83670687675476
785,2,74,1573750746.01749,1573750747.91156,1.89407205581665
786,7,92,1573750746.13612,1573750748.02751,1.89139628410339
787,6,81,1573750746.25352,1573750748.14067,1.88715529441834
788,2,75,1573750746.39051,1573750748.26308,1.872563123703
789,2,76,1573750748.36201,1573750750.29237,1.9303560256958
790,4,77,1573750748.92598,1573750750.91332,1.98733115196228
791,1,73,1573750749.10364,1573750751.08642,1.98278379440308
792,6,82,1573750749.16702,1573750751.14615,1.97912049293518
793,7,93,1573750749.16118,1573750751.21141,2.05023193359375
794,1,74,1573750749.24962,1573750751.29632,2.04669666290283
795,5,61,1573750749.51426,1573750751.49918,1.9849169254303
796,9,75,1573750749.64105,1573750751.63502,1.9939706325531
797,7,94,1573750750.05199,1573750752.24214,2.19015645980835
798,0,83,1573750751.02488,1573750752.9017,1.87681841850281
799,5,62,1573750751.61232,1573750753.51641,1.90408277511597
800,5,63,1573750751.9692,1573750753.85769,1.8884916305542
801,4,78,1573750752.16808,1573750754.10226,1.93417954444885
802,0,84,1573750752.753,1573750754.76139,2.00839400291443
803,0,85,1573750752.95334,1573750754.9325,1.97915697097778
804,6,83,1573750753.04065,1573750755.03951,1.99886417388916
805,9,76,1573750753.71867,1573750755.66933,1.95065689086914
806,1,75,1573750753.89607,1573750755.84292,1.94685435295105
807,4,79,1573750753.93511,1573750755.91901,1.98389911651611
808,1,76,1573750754.52325,1573750756.40091,1.87766575813293
809,7,95,1573750754.52433,1573750756.42226,1.89792799949646
810,2,77,1573750756.5546,1573750758.43769,1.88309407234192
811,8,81,1573750756.67516,1573750758.5851,1.90993857383728
812,1,77,1573750756.69738,1573750758.65886,1.96148800849915
813,8,82,1573750756.77817,1573750758.71506,1.93689393997192
814,9,77,1573750756.86582,1573750758.80148,1.93566250801086
815,0,86,1573750757.91028,1573750759.97179,2.06151008605957
816,6,84,1573750758.09622,1573750760.14604,2.04981803894043
817,3,90,1573750758.11503,1573750760.19559,2.08056473731995
818,0,87,1573750758.12758,1573750760.43875,2.31116628646851
819,6,85,1573750758.86084,1573750760.87462,2.01378607749939
820,8,83,1573750758.92354,1573750760.98619,2.06265306472778
821,0,88,1573750759.07856,1573750761.16077,2.08221554756165
822,5,64,1573750759.29788,1573750761.36796,2.07008719444275
823,3,91,1573750759.47123,1573750762.00843,2.53719782829285
824,7,96,1573750760.02648,1573750762.17473,2.14824414253235
825,8,84,1573750760.77179,1573750762.7786,2.00680923461914
826,0,89,1573750760.91913,1573750762.91277,1.99363899230957
827,5,65,1573750761.14624,1573750763.15975,2.01351451873779
828,6,86,1573750761.68117,1573750763.64179,1.96061897277832
829,2,78,1573750761.85194,1573750763.84156,1.98962664604187
830,4,80,1573750762.02222,1573750763.99432,1.97209477424622
831,3,92,1573750762.46625,1573750764.38611,1.91985583305359
832,5,66,1573750763.43818,1573750765.39409,1.9559051990509
833,0,90,1573750763.67597,1573750765.61382,1.93784523010254
834,6,87,1573750763.84029,1573750765.72588,1.88558340072632
835,3,93,1573750763.85949,1573750765.78395,1.92446303367615
836,1,78,1573750764.31397,1573750766.18835,1.8743793964386
837,5,67,1573750765.82829,1573750767.79037,1.96207404136658
838,7,97,1573750765.93556,1573750767.92013,1.98456645011902
839,7,98,1573750766.05152,1573750768.04918,1.99765944480896
840,5,68,1573750766.45191,1573750768.47052,2.01861906051636
841,6,88,1573750766.53559,1573750768.55345,2.01786518096924
842,6,89,1573750766.69084,1573750768.73554,2.04469561576843
843,9,78,1573750766.80198,1573750768.83017,2.02819085121155
844,9,79,1573750767.54568,1573750769.54239,1.99670791625977
845,7,99,1573750767.58567,1573750769.76265,2.1769745349884
846,0,91,1573750767.60865,1573750769.88824,2.27958679199219
847,5,69,1573750767.93637,1573750770.00034,2.06396675109863
848,5,70,1573750768.20022,1573750770.40009,2.19986486434937
849,3,94,1573750768.30007,1573750770.44231,2.14224147796631
850,8,85,1573750769.92945,1573750771.7,1.77055382728577
851,8,86,1573750771.73771,1573750773.51924,1.78152680397034
852,0,92,1573750772.54755,1573750774.44121,1.8936595916748
853,7,100,1573750773.36047,1573750775.29583,1.93535900115967
854,4,81,1573750773.60464,1573750775.55924,1.9546070098877
855,1,79,1573750773.64042,1573750775.58418,1.94375371932983
856,1,80,1573750773.76556,1573750775.71208,1.94652009010315
857,9,80,1573750774.01085,1573750775.94406,1.93321108818054
858,1,81,1573750774.03952,1573750776.00163,1.96210622787476
859,3,95,1573750774.0096,1573750776.01456,2.00495886802673
860,1,82,1573750775.8383,1573750777.66535,1.82704973220825
861,4,82,1573750776.04661,1573750777.85972,1.81311345100403
862,5,71,1573750776.40308,1573750778.21789,1.81481337547302
863,7,101,1573750777.76954,1573750779.58325,1.81370639801025
864,5,72,1573750778.30212,1573750780.16941,1.86729121208191
865,6,90,1573750778.72996,1573750780.6305,1.90054297447205
866,5,73,1573750779.09116,1573750780.97899,1.88783431053162
867,7,102,1573750779.37446,1573750781.28034,1.90587759017944
868,5,74,1573750779.77606,1573750781.67656,1.90049409866333
869,8,87,1573750780.01712,1573750781.89244,1.87532067298889
870,6,91,1573750780.6811,1573750782.54318,1.86207747459412
871,1,83,1573750781.40957,1573750783.2733,1.86373472213745
872,1,84,1573750781.45203,1573750783.29301,1.84097385406494
873,5,75,1573750781.81719,1573750783.65158,1.83439540863037
874,5,76,1573750782.70426,1573750784.49964,1.79538178443909
875,8,88,1573750784.1545,1573750785.94645,1.7919499874115
876,1,85,1573750786.42476,1573750788.25593,1.83117890357971
877,7,103,1573750786.46646,1573750788.32069,1.85422658920288
878,0,93,1573750787.32076,1573750789.21357,1.89280962944031
879,0,94,1573750787.65089,1573750789.55938,1.9084951877594
880,2,79,1573750788.16696,1573750790.06068,1.89371156692505
881,4,83,1573750788.57123,1573750790.45123,1.87999844551086
882,8,89,1573750788.76751,1573750790.63091,1.86339521408081
883,1,86,1573750789.37283,1573750791.24865,1.87582135200501
884,1,87,1573750789.82413,1573750791.69881,1.87467932701111
885,9,81,1573750790.36517,1573750792.28785,1.92267751693726
886,7,104,1573750790.64368,1573750792.53354,1.88985729217529
887,0,95,1573750791.04842,1573750792.9696,1.92118334770203
888,6,92,1573750791.06291,1573750793.01911,1.95619940757751
889,5,77,1573750791.60794,1573750793.5502,1.94226336479187
890,4,84,1573750791.83222,1573750793.80353,1.97130703926086
891,2,80,1573750792.29485,1573750794.26442,1.96957063674927
892,8,90,1573750792.33969,1573750794.27634,1.93665409088135
893,3,96,1573750793.54743,1573750795.38111,1.8336808681488
894,2,81,1573750794.41013,1573750796.20744,1.79731035232544
895,1,88,1573750794.96745,1573750796.83087,1.86342144012451
896,5,78,1573750795.35676,1573750797.25717,1.90040183067322
897,2,82,1573750795.97694,1573750797.93718,1.96024107933044
898,5,79,1573750796.10312,1573750798.05726,1.95414423942566
899,4,85,1573750796.16456,1573750798.15944,1.99487686157227
900,8,91,1573750796.29746,1573750798.21735,1.91988182067871
901,7,105,1573750796.39869,1573750798.34839,1.94969868659973
902,6,93,1573750797.94175,1573750799.77877,1.83702158927917
903,0,96,1573750798.10765,1573750799.9264,1.81875038146973
904,4,86,1573750800.69424,1573750802.45361,1.75937008857727
905,9,82,1573750801.87144,1573750803.64071,1.76927351951599
906,2,83,1573750803.47625,1573750805.28454,1.80829095840454
907,8,92,1573750804.48402,1573750806.40545,1.92143297195435
908,1,89,1573750804.58219,1573750806.55695,1.97476196289063
909,4,87,1573750804.68084,1573750806.63994,1.95909452438355
910,9,83,1573750804.94661,1573750806.92796,1.9813437461853
911,1,90,1573750805.04523,1573750807.02701,1.98178195953369
912,1,91,1573750805.37581,1573750807.31905,1.94324517250061
913,4,88,1573750805.70848,1573750807.63254,1.92405986785889
914,7,106,1573750806.13847,1573750808.12757,1.98910164833069
915,3,97,1573750806.80128,1573750808.70545,1.90417265892029
916,9,84,1573750807.27949,1573750809.1512,1.87171101570129
917,3,98,1573750807.625,1573750809.49562,1.8706226348877
918,3,99,1573750808.1082,1573750809.94011,1.83191108703613
919,2,84,1573750808.23984,1573750810.14076,1.90092015266418
920,7,107,1573750808.53055,1573750810.38715,1.85660171508789
921,4,89,1573750809.36132,1573750811.21131,1.84998345375061
922,5,80,1573750810.1286,1573750811.92675,1.79814958572388
923,2,85,1573750811.75807,1573750813.61099,1.85292434692383
924,1,92,1573750812.01375,1573750813.86857,1.85482740402222
925,2,86,1573750812.33862,1573750814.19353,1.85491132736206
926,9,85,1573750812.36355,1573750814.2291,1.86554932594299
927,4,90,1573750812.70357,1573750814.50931,1.80574750900269
928,9,86,1573750814.21859,1573750816.04814,1.82955002784729
929,9,87,1573750814.73493,1573750816.59292,1.85798907279968
930,6,94,1573750815.99006,1573750817.87358,1.88351964950562
931,6,95,1573750816.1275,1573750818.0528,1.9252986907959
932,0,97,1573750816.78347,1573750818.69945,1.91597700119019
933,8,93,1573750817.48213,1573750819.41765,1.9355251789093
934,2,87,1573750817.73746,1573750819.6262,1.88873696327209
935,3,100,1573750817.8814,1573750819.75809,1.87668991088867
936,2,88,1573750820.37071,1573750822.16077,1.7900550365448
937,7,108,1573750820.97737,1573750822.75742,1.78005433082581
938,5,81,1573750822.27041,1573750824.13978,1.8693687915802
939,0,98,1573750822.51779,1573750824.37995,1.86216354370117
940,9,88,1573750822.86396,1573750824.70409,1.84013175964355
941,4,91,1573750823.94599,1573750825.82251,1.87652087211609
942,2,89,1573750824.05479,1573750825.92222,1.86742758750916
943,9,89,1573750824.91918,1573750826.80163,1.88245344161987
944,6,96,1573750825.45945,1573750827.30216,1.84270215034485
945,0,99,1573750826.46897,1573750828.32815,1.85918593406677
946,1,93,1573750826.89606,1573750828.82198,1.92592906951904
947,4,92,1573750827.32127,1573750829.24746,1.92619705200195
948,6,97,1573750827.40847,1573750829.34212,1.93365502357483
949,9,90,1573750827.73239,1573750829.68171,1.94931387901306
950,5,83,1573750827.77651,1573750829.76967,1.99316453933716
951,4,93,1573750828.22679,1573750830.18561,1.95882129669189
952,0,100,1573750828.45918,1573750830.34835,1.88916659355164
953,1,94,1573750829.65567,1573750831.50554,1.84986567497253
954,5,84,1573750830.10033,1573750831.94279,1.84245824813843
955,0,101,1573750830.75165,1573750832.63828,1.88662600517273
956,8,94,1573750831.21329,1573750833.15872,1.94542980194092
957,8,95,1573750831.39652,1573750833.32685,1.93033003807068
958,8,96,1573750831.81147,1573750833.7815,1.9700345993042
959,5,85,1573750832.27782,1573750834.28436,2.00653314590454
960,1,95,1573750832.66338,1573750834.60372,1.94033241271973
961,3,101,1573750834.75826,1573750836.63369,1.87542104721069
962,4,94,1573750835.62208,1573750837.54818,1.92610120773315
963,9,91,1573750835.95081,1573750837.87481,1.92399525642395
964,8,97,1573750836.20486,1573750838.10179,1.89693784713745
965,8,98,1573750836.48711,1573750838.37995,1.8928439617157
966,4,95,1573750838.32376,1573750840.10769,1.78393316268921
967,8,99,1573750838.40654,1573750840.23787,1.83132839202881
968,7,109,1573750839.00113,1573750840.7908,1.78966808319092
969,4,96,1573750840.48697,1573750842.42317,1.93620610237122
970,9,92,1573750840.46634,1573750842.43096,1.9646110534668
971,7,110,1573750840.86365,1573750842.75933,1.89567923545837
972,8,100,1573750841.38218,1573750843.30669,1.92450499534607
973,9,93,1573750841.45435,1573750843.35277,1.89841842651367
974,1,96,1573750841.58561,1573750843.50558,1.91997170448303
975,8,101,1573750844.80985,1573750846.63455,1.8246955871582
976,9,94,1573750845.76415,1573750847.63273,1.86858224868774
977,5,86,1573750845.92013,1573750847.82761,1.90748023986816
978,3,103,1573750846.16928,1573750848.04847,1.87918925285339
979,6,98,1573750846.27041,1573750848.18557,1.91516065597534
980,7,111,1573750846.8233,1573750848.72925,1.90594840049744
981,4,97,1573750846.83144,1573750848.76016,1.92871737480164
982,0,102,1573750848.74131,1573750850.54048,1.79917597770691
983,2,90,1573750848.75842,1573750850.55031,1.79188418388367
984,7,112,1573750849.02173,1573750850.83409,1.81235504150391
985,3,104,1573750850.78424,1573750852.59998,1.8157331943512
986,9,95,1573750850.86878,1573750852.6611,1.7923150062561
987,5,87,1573750851.43406,1573750853.25728,1.82321453094482
988,5,88,1573750852.25922,1573750854.08508,1.82586145401001
989,4,98,1573750853.54847,1573750855.30448,1.75600862503052
990,5,89,1573750855.64982,1573750857.44205,1.79222798347473
991,1,97,1573750856.39483,1573750858.18735,1.79252195358276
992,0,103,1573750856.67431,1573750858.47592,1.80160593986511
993,9,96,1573750857.5905,1573750859.35827,1.76776647567749
994,6,99,1573750859.89973,1573750861.70573,1.80600786209106
995,8,102,1573750860.29089,1573750862.14475,1.85385966300964
996,0,104,1573750860.71921,1573750862.63452,1.91531229019165
997,4,99,1573750861.37135,1573750863.24499,1.87363219261169
998,8,103,1573750861.57344,1573750863.46164,1.8882040977478
999,7,113,1573750861.79737,1573750863.71076,1.91338133811951
1000,1,98,1573750861.87424,1573750863.77634,1.90210032463074
1001,8,104,1573750862.47145,1573750864.36445,1.89300322532654
1002,1,99,1573750862.53287,1573750864.40608,1.87321066856384
1003,9,97,1573750863.67378,1573750865.52911,1.85532474517822
1004,4,100,1573750863.88598,1573750865.70854,1.82256126403809
1005,4,101,1573750865.12535,1573750866.93918,1.81382918357849
1006,0,105,1573750865.45423,1573750867.30355,1.84931612014771
1007,1,100,1573750865.52784,1573750867.36468,1.83684158325195
1008,1,101,1573750865.95415,1573750867.76824,1.81409096717834
1009,5,90,1573750869.20455,1573750870.99602,1.79147696495056
1010,2,91,1573750871.40671,1573750873.17466,1.76794958114624
1011,1,102,1573750872.06565,1573750873.86441,1.79876136779785
1012,9,98,1573750872.85045,1573750874.65993,1.80947971343994
1013,6,100,1573750873.66554,1573750875.51525,1.84970998764038
1014,1,103,1573750875.27513,1573750877.10357,1.82843804359436
1015,9,99,1573750875.5791,1573750877.37135,1.79225707054138
1016,6,101,1573750875.86637,1573750877.65665,1.79027819633484
1017,6,102,1573750877.11858,1573750878.91194,1.79336404800415
1018,6,103,1573750878.13963,1573750879.97159,1.83196043968201
1019,5,91,1573750879.16958,1573750881.04582,1.87623691558838
1020,5,92,1573750879.42621,1573750881.34317,1.91695427894592
1021,1,104,1573750879.67648,1573750881.57505,1.89857006072998
1022,2,92,1573750879.82054,1573750881.70968,1.88913702964783
1023,1,105,1573750880.32047,1573750882.24046,1.91998219490051
1024,8,105,1573750880.50802,1573750882.42576,1.91774368286133
1025,4,102,1573750880.94457,1573750882.84019,1.89562058448792
1026,0,106,1573750881.55479,1573750883.41941,1.86462354660034
1027,9,100,1573750882.21789,1573750884.09569,1.87779808044434
1028,8,106,1573750883.12146,1573750885.01902,1.89756155014038
1029,0,107,1573750883.15524,1573750885.07806,1.92282390594482
1030,8,107,1573750883.17964,1573750885.09588,1.9162425994873
1031,4,103,1573750883.45385,1573750885.37007,1.91622161865234
1032,2,93,1573750883.92504,1573750885.82783,1.90279078483582
1033,3,105,1573750884.465,1573750886.34116,1.87615966796875
1034,1,106,1573750884.6528,1573750886.5549,1.90209913253784
1035,9,101,1573750885.98717,1573750887.77601,1.7888400554657
1036,4,104,1573750887.12601,1573750888.94818,1.82217597961426
1037,1,107,1573750887.48792,1573750889.31244,1.82452511787415
1038,2,94,1573750887.63437,1573750889.46016,1.82578825950623
1039,1,108,1573750888.54711,1573750890.35663,1.80952215194702
1040,4,105,1573750889.45078,1573750891.33598,1.88519620895386
1041,1,109,1573750889.98298,1573750891.88343,1.90045213699341
1042,9,102,1573750889.99993,1573750891.89071,1.89077830314636
1043,6,104,1573750890.59159,1573750892.49157,1.89998364448547
1044,0,108,1573750890.69342,1573750892.61105,1.9176287651062
1045,5,93,1573750890.92372,1573750892.82792,1.9042022228241
1046,3,106,1573750891.12918,1573750893.05853,1.92935276031494
1047,8,108,1573750891.86362,1573750893.75877,1.89515137672424
1048,6,105,1573750892.50881,1573750894.39084,1.88203120231628
1049,4,106,1573750892.52806,1573750894.4195,1.89143943786621
1050,5,94,1573750892.6287,1573750894.48162,1.85292053222656
1051,5,95,1573750893.93435,1573750895.74395,1.80960702896118
1052,0,109,1573750894.01242,1573750895.852,1.83957815170288
1053,3,107,1573750895.88035,1573750897.68932,1.80896973609924
1054,5,96,1573750896.45462,1573750898.28808,1.83346343040466
1055,0,110,1573750896.57933,1573750898.40523,1.82589626312256
1056,5,97,1573750896.93749,1573750898.78289,1.84540987014771
1057,3,108,1573750898.36952,1573750900.19599,1.82647562026978
1058,5,98,1573750898.61449,1573750900.45166,1.83716893196106
1059,5,99,1573750898.73029,1573750900.59601,1.86571884155273
1060,6,106,1573750899.67663,1573750901.5251,1.84847044944763
1061,1,110,1573750900.39518,1573750902.20958,1.81439566612244
1062,3,109,1573750900.70793,1573750902.50858,1.80065250396729
1063,1,111,1573750902.51457,1573750904.39253,1.87795734405518
1064,1,112,1573750902.85349,1573750904.6837,1.83021378517151
1065,7,114,1573750903.25225,1573750905.09326,1.84100651741028
1066,6,107,1573750903.53132,1573750905.35265,1.82133460044861
1067,7,115,1573750903.99478,1573750905.85495,1.86016750335693
1068,0,111,1573750905.09591,1573750906.9176,1.82169365882874
1069,3,110,1573750905.54941,1573750907.3972,1.84778833389282
1070,5,100,1573750907.13551,1573750908.92928,1.79376721382141
1071,8,109,1573750907.41519,1573750909.20908,1.79388999938965
1072,0,112,1573750907.86529,1573750909.6775,1.81221628189087
1073,3,111,1573750908.02638,1573750909.87053,1.84415197372437
1074,2,95,1573750909.50448,1573750911.43009,1.9256112575531
1075,8,110,1573750909.53698,1573750911.50656,1.96957468986511
1076,3,112,1573750909.88076,1573750911.83053,1.94976663589478
1077,2,96,1573750910.22788,1573750912.20115,1.97326111793518
1078,9,103,1573750910.18972,1573750912.2195,2.02978205680847
1079,1,113,1573750910.24248,1573750912.24306,2.00057411193848
1080,4,108,1573750910.57774,1573750912.54556,1.96781611442566
1081,0,113,1573750910.76337,1573750912.7362,1.97283148765564
1082,3,113,1573750912.03419,1573750913.90773,1.87354063987732
1083,8,111,1573750912.63943,1573750914.43789,1.79845881462097
1084,2,97,1573750913.16578,1573750915.03974,1.87395620346069
1085,9,104,1573750914.67048,1573750916.48746,1.81697368621826
1086,5,101,1573750914.90082,1573750916.71938,1.81855988502502
1087,0,114,1573750915.20926,1573750917.02326,1.81400418281555
1088,6,108,1573750915.66429,1573750917.49312,1.82883334159851
1089,8,112,1573750916.53445,1573750918.35333,1.81887912750244
1090,0,115,1573750917.61121,1573750919.37724,1.76602649688721
1091,7,116,1573750918.82153,1573750920.65687,1.83534240722656
1092,5,102,1573750919.66761,1573750921.52798,1.8603663444519
1093,7,117,1573750920.20059,1573750922.15462,1.95402908325195
1094,8,113,1573750920.37417,1573750922.30411,1.92993974685669
1095,1,115,1573750920.41087,1573750922.37611,1.96523928642273
1096,8,114,1573750920.70296,1573750922.66097,1.95800566673279
1097,6,109,1573750921.26773,1573750923.20438,1.93664574623108
1098,4,109,1573750921.41522,1573750923.3705,1.95527911186218
1099,4,110,1573750921.54267,1573750923.47707,1.93440461158752
1100,8,115,1573750922.34041,1573750924.2579,1.91748285293579
1101,1,116,1573750922.30969,1573750924.26271,1.95302081108093
1102,0,116,1573750922.6551,1573750924.59811,1.94300627708435
1103,3,114,1573750923.36527,1573750925.27276,1.9074854850769
1104,3,115,1573750923.51408,1573750925.35294,1.83885359764099
1105,7,118,1573750924.04972,1573750925.89816,1.84843325614929
1106,1,117,1573750924.14329,1573750926.00398,1.86069178581238
1107,6,110,1573750926.33813,1573750928.13047,1.79233908653259
1108,0,117,1573750927.38999,1573750929.22627,1.83628845214844
1109,1,118,1573750927.4333,1573750929.31899,1.88569498062134
1110,3,116,1573750927.58001,1573750929.459,1.87899518013001
1111,4,111,1573750928.67308,1573750930.55877,1.88568663597107
1112,7,119,1573750928.77312,1573750930.7051,1.9319794178009
1113,2,98,1573750928.8468,1573750930.73001,1.88320899009705
1114,7,120,1573750929.79412,1573750931.63405,1.83993673324585
1115,2,99,1573750930.11444,1573750931.97036,1.85591244697571
1116,6,111,1573750930.80797,1573750932.63033,1.82236361503601
1117,9,105,1573750930.92324,1573750932.7568,1.83355927467346
1118,0,118,1573750932.04495,1573750933.89303,1.84807896614075
1119,6,112,1573750933.0329,1573750934.91838,1.88547825813293
1120,4,112,1573750933.847,1573750935.75627,1.90926337242126
1121,8,116,1573750933.93339,1573750935.85449,1.92110443115234
1122,9,106,1573750934.05597,1573750935.98382,1.9278507232666
1123,5,103,1573750934.18452,1573750936.09131,1.90679264068604
1124,5,104,1573750934.49881,1573750936.46186,1.96304893493652
1125,6,113,1573750934.85011,1573750936.8091,1.95898604393005
1126,1,119,1573750935.84077,1573750937.89269,2.05191349983215
1127,5,105,1573750935.97673,1573750937.98423,2.00749969482422
1128,9,107,1573750936.00398,1573750938.03933,2.03534770011902
1129,0,119,1573750936.12922,1573750938.12345,1.99423170089722
1130,3,117,1573750936.2249,1573750938.3234,2.09849882125854
1131,6,114,1573750936.31054,1573750938.33083,2.02028775215149
1132,7,121,1573750936.36163,1573750938.49241,2.13078117370605
1133,1,120,1573750936.38841,1573750938.77921,2.39080309867859
1134,5,106,1573750938.23941,1573750940.23048,1.99107432365417
1135,1,121,1573750938.3548,1573750940.53875,2.18394756317139
1136,4,113,1573750938.62302,1573750940.69557,2.07255744934082
1137,9,108,1573750938.61203,1573750941.02798,2.41595602035522
1138,2,100,1573750938.95903,1573750941.06571,2.10667395591736
1139,4,115,1573750938.98886,1573750941.17958,2.19071793556213
1140,7,122,1573750939.39773,1573750941.63803,2.24030542373657
1141,5,107,1573750939.5904,1573750942.36398,2.77358293533325
1142,5,108,1573750940.03239,1573750942.62101,2.58862566947937
1143,0,120,1573750940.31321,1573750942.81741,2.50419926643372
1144,8,117,1573750940.77408,1573750943.05184,2.27776145935059
1145,3,118,1573750940.98231,1573750943.1678,2.18548488616943
1146,8,118,1573750941.32373,1573750943.37654,2.05280327796936
1147,9,109,1573750941.78941,1573750943.75396,1.96455216407776
1148,4,117,1573750942.0463,1573750944.29674,2.2504460811615
1149,3,119,1573750942.13525,1573750944.55914,2.4238908290863
1150,2,101,1573750943.63466,1573750945.49349,1.85883140563965
1151,4,118,1573750943.77124,1573750945.60648,1.83524608612061
1152,6,115,1573750944.17675,1573750946.06252,1.88577389717102
1153,2,102,1573750944.74439,1573750946.65733,1.91293787956238
1154,4,119,1573750945.28429,1573750947.24295,1.95865511894226
1155,9,110,1573750945.45977,1573750947.41481,1.95504212379456
1156,3,120,1573750945.69926,1573750947.68272,1.9834578037262
1157,0,121,1573750946.34656,1573750948.29452,1.94796133041382
1158,5,109,1573750946.50793,1573750948.51815,2.01022100448608
1159,6,116,1573750946.60067,1573750948.61659,2.01592087745666
1160,4,120,1573750946.61552,1573750948.65199,2.03647041320801
1161,5,110,1573750946.7539,1573750948.77327,2.01937031745911
1162,3,121,1573750947.18562,1573750949.23246,2.04683756828308
1163,2,103,1573750947.92283,1573750949.88705,1.9642174243927
1164,6,117,1573750948.92142,1573750950.7938,1.87238645553589
1165,8,119,1573750949.5154,1573750951.39172,1.87631273269653
1166,6,118,1573750949.61444,1573750951.47121,1.85677361488342
1167,3,122,1573750950.64638,1573750952.5233,1.87691783905029
1168,8,120,1573750950.9454,1573750952.87273,1.92733716964722
1169,7,123,1573750951.41762,1573750953.32067,1.90304780006409
1170,8,121,1573750951.76741,1573750953.68511,1.91769814491272
1171,4,121,1573750951.76909,1573750953.71118,1.94209241867065
1172,9,111,1573750951.81151,1573750953.76948,1.95796942710876
1173,8,122,1573750952.03748,1573750953.95774,1.92025685310364
1174,0,122,1573750953.29803,1573750955.15147,1.8534414768219
1175,3,123,1573750953.34765,1573750955.22695,1.87930178642273
1176,7,124,1573750953.80402,1573750955.60303,1.79900932312012
1177,7,125,1573750955.1481,1573750957.02136,1.87326145172119
1178,3,124,1573750956.04982,1573750957.99931,1.94948625564575
1179,0,123,1573750956.10093,1573750958.07498,1.97405886650085
1180,2,105,1573750956.37685,1573750958.39111,2.01425886154175
1181,8,123,1573750956.54514,1573750958.53379,1.98864984512329
1182,5,111,1573750956.56446,1573750958.55351,1.98904848098755
1183,4,122,1573750956.78967,1573750958.8058,2.01613354682922
1184,3,125,1573750957.1671,1573750959.13391,1.96680879592896
1185,4,123,1573750958.28879,1573750960.15355,1.86476182937622
1186,6,119,1573750958.3925,1573750960.24533,1.85282254219055
1187,6,120,1573750960.1229,1573750961.88463,1.76172995567322
1188,1,122,1573750961.15911,1573750963.04893,1.88981819152832
1189,6,121,1573750961.68135,1573750963.57727,1.89592123031616
1190,9,112,1573750961.68024,1573750963.58837,1.90812420845032
1191,7,126,1573750962.58715,1573750964.45037,1.86321425437927
1192,3,126,1573750962.90602,1573750964.83003,1.92400503158569
1193,0,124,1573750963.27393,1573750965.16182,1.88788557052612
1194,9,113,1573750963.9216,1573750965.78643,1.86482524871826
1195,4,124,1573750964.16932,1573750966.02333,1.85400557518005
1196,5,112,1573750964.36921,1573750966.21068,1.84147477149963
1197,4,125,1573750966.34373,1573750968.14047,1.79673290252686
1198,2,106,1573750967.31767,1573750969.14827,1.83059430122376
1199,8,124,1573750967.38866,1573750969.22219,1.83352661132813
1200,6,122,1573750968.80622,1573750970.71795,1.91172933578491
1201,8,125,1573750969.05879,1573750970.98787,1.9290816783905
1202,8,126,1573750969.39467,1573750971.31897,1.92430138587952
1203,1,123,1573750969.43974,1573750971.38688,1.94714212417603
1204,3,127,1573750969.47026,1573750971.40231,1.93204998970032
1205,6,123,1573750969.59988,1573750971.50164,1.90176367759705
1206,6,124,1573750970.27918,1573750972.1994,1.92021918296814
1207,5,113,1573750970.88925,1573750972.75867,1.86941742897034
1208,2,107,1573750972.26563,1573750974.08885,1.8232159614563
1209,4,126,1573750972.3889,1573750974.23989,1.85098838806152
1210,6,125,1573750972.90778,1573750974.70352,1.79574632644653
1211,5,114,1573750973.57772,1573750975.42127,1.84354162216187
1212,8,127,1573750973.89228,1573750975.72957,1.83728837966919
1213,3,128,1573750975.04308,1573750976.89062,1.84753894805908
1214,0,125,1573750975.08695,1573750976.96954,1.88259387016296
1215,4,127,1573750975.211,1573750977.07887,1.8678662776947
1216,9,114,1573750975.94715,1573750977.79387,1.84671306610107
1217,0,126,1573750976.77318,1573750978.58154,1.80836009979248
1218,0,127,1573750978.15506,1573750979.96051,1.80545353889465
1219,9,115,1573750978.37296,1573750980.15595,1.78299236297607
1220,7,127,1573750979.61305,1573750981.44024,1.8271861076355
1221,8,128,1573750980.73485,1573750982.57635,1.84149551391602
