client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
8,0,1574394639.7336297,1574394641.5956469,1.8591952323913574,0.0028214454650878906,1.8620166778564453
1,0,1574394639.9693358,1574394641.8429532,1.8705246448516846,0.0030922889709472656,1.8736169338226318
17,0,1574394640.238796,1574394642.0895836,1.8476970195770264,0.00308990478515625,1.8507869243621826
8,1,1574394640.2035344,1574394642.099074,1.8928146362304688,0.0027244091033935547,1.8955390453338623
12,0,1574394641.0630813,1574394642.9595013,1.893012523651123,0.0034067630767822266,1.8964192867279053
6,0,1574394641.1681693,1574394643.032593,1.8614683151245117,0.0029549598693847656,1.8644232749938965
14,0,1574394643.7814405,1574394645.6395864,1.8550565242767334,0.0030889511108398438,1.8581454753875732
4,0,1574394643.81082,1574394645.6732051,1.8594214916229248,0.0029625892639160156,1.8623840808868408
2,0,1574394644.202069,1574394646.0596657,1.8547775745391846,0.0028183460235595703,1.8575959205627441
17,1,1574394644.3608828,1574394646.2670832,1.9030742645263672,0.0031256675720214844,1.9061999320983887
4,1,1574394644.562559,1574394646.4290817,1.863309621810913,0.0032126903533935547,1.8665223121643066
4,2,1574394645.8095071,1574394647.65887,1.846364974975586,0.0029973983764648438,1.8493623733520508
14,1,1574394645.9674525,1574394647.8551989,1.884512186050415,0.0032334327697753906,1.8877456188201904
2,1,1574394646.461098,1574394648.3696978,1.9056642055511475,0.002935171127319336,1.9085993766784668
2,2,1574394646.7379391,1574394648.6391919,1.8981003761291504,0.0031516551971435547,1.901252031326294
10,0,1574394646.7770555,1574394648.65669,1.8765523433685303,0.003081083297729492,1.8796334266662598
10,1,1574394647.4355755,1574394649.2909162,1.8523187637329102,0.003021240234375,1.8553400039672852
3,0,1574394647.5904093,1574394649.5211954,1.9280188083648682,0.002766132354736328,1.9307849407196045
19,0,1574394648.2821147,1574394650.20017,1.9151179790496826,0.002936840057373047,1.9180548191070557
12,1,1574394648.9914124,1574394650.9024692,1.9077961444854736,0.0032596588134765625,1.9110558032989502
1,1,1574394649.4441276,1574394651.4199278,1.9728326797485352,0.0029668807983398438,1.975799560546875
1,2,1574394649.4992974,1574394651.5051227,2.002856969833374,0.0029675960540771484,2.005824565887451
17,2,1574394649.7433739,1574394651.9044936,2.1578891277313232,0.0032300949096679688,2.161119222640991
1,3,1574394649.9147887,1574394652.0009236,2.0830368995666504,0.0030975341796875,2.086134433746338
4,3,1574394649.9228263,1574394652.0767994,2.151301860809326,0.0026705265045166016,2.1539723873138428
3,1,1574394650.0467775,1574394652.0852633,2.035949468612671,0.002535581588745117,2.038485050201416
15,0,1574394650.500734,1574394652.6659346,2.1625401973724365,0.0026590824127197266,2.1651992797851562
4,4,1574394650.9468768,1574394652.9400578,1.9906277656555176,0.002552509307861328,1.993180274963379
13,0,1574394651.1087022,1574394653.1797166,2.0682504177093506,0.0027627944946289062,2.0710132122039795
11,0,1574394651.1541631,1574394653.2989852,2.142045021057129,0.0027761459350585938,2.1448211669921875
15,1,1574394651.5969896,1574394653.6156802,2.015791654586792,0.0028982162475585938,2.0186898708343506
5,0,1574394652.054505,1574394654.0330746,1.9753696918487549,0.003198862075805664,1.9785685539245605
4,5,1574394652.661886,1574394654.622719,1.958144187927246,0.002688169479370117,1.9608323574066162
0,0,1574394653.1151216,1574394655.0782382,1.9600319862365723,0.003083944320678711,1.963115930557251
2,3,1574394653.3819735,1574394655.385767,2.0007266998291016,0.0030663013458251953,2.0037930011749268
10,2,1574394653.5326052,1574394655.5172353,1.981872320175171,0.002756834030151367,1.9846291542053223
