client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
14,0,1574286591.4252098,1574286593.5135977,2.0356791019439697,0.05270695686340332,2.088386058807373
14,1,1574286591.7425704,1574286594.384747,2.638681650161743,0.0034902095794677734,2.642171859741211
3,0,1574286592.0303626,1574286594.5740376,2.539539098739624,0.004133701324462891,2.543672800064087
7,0,1574286592.00109,1574286594.6435091,2.63802170753479,0.004395246505737305,2.6424169540405273
3,1,1574286592.1623144,1574286594.8066068,2.6396658420562744,0.004623889923095703,2.64428973197937
19,0,1574286592.1249692,1574286595.0315242,2.9025661945343018,0.0039865970611572266,2.906552791595459
1,0,1574286592.516753,1574286595.610852,3.0903775691986084,0.0037183761596679688,3.0940959453582764
19,1,1574286592.7569702,1574286595.907231,3.1462039947509766,0.00405430793762207,3.1502583026885986
6,0,1574286592.8969772,1574286596.4348738,3.533144474029541,0.0047490596771240234,3.537893533706665
15,0,1574286592.9307306,1574286596.407866,3.4721243381500244,0.00500798225402832,3.4771323204040527
7,1,1574286593.2825577,1574286596.8758066,3.5883994102478027,0.004846096038818359,3.593245506286621
11,0,1574286593.1731694,1574286596.9285078,3.750340461730957,0.004994869232177734,3.7553353309631348
5,0,1574286593.5633876,1574286597.4441426,3.876305341720581,0.004447221755981445,3.8807525634765625
5,1,1574286593.5897791,1574286597.5908163,3.9961750507354736,0.004858970642089844,4.0010340213775635
16,0,1574286594.0251148,1574286598.1468618,4.111910104751587,0.009833812713623047,4.12174391746521
9,0,1574286594.5872931,1574286599.2473574,4.650562047958374,0.009499311447143555,4.660061359405518
12,0,1574286594.4659235,1574286599.0178812,4.544544696807861,0.007409334182739258,4.551954030990601
14,2,1574286594.8705375,1574286599.2666795,4.380176305770874,0.01596212387084961,4.396138429641724
13,0,1574286595.6339326,1574286602.0174875,6.35918402671814,0.02436685562133789,6.3835508823394775
11,2,1574286596.4216316,1574286600.9145076,4.351266145706177,0.14160728454589844,4.492873430252075
14,3,1574286595.6386657,1574286600.486312,4.795889139175415,0.05175375938415527,4.84764289855957
5,2,1574286595.2327657,1574286599.4314275,4.193084001541138,0.005574464797973633,4.198658466339111
9,2,1574286602.9873042,1574286609.989105,6.782301902770996,0.2194962501525879,7.001798152923584
5,3,1574286597.2255545,1574286601.9005005,4.387695074081421,0.287247896194458,4.674942970275879
8,1,1574286601.6557758,1574286609.1330369,7.1479809284210205,0.32927703857421875,7.477257966995239
13,1,1574286597.8310254,1574286602.2790196,4.044172525405884,0.4038207530975342,4.447993278503418
9,1,1574286597.0241623,1574286602.9696524,5.4688615798950195,0.476625919342041,5.9454874992370605
6,1,1574286597.2985115,1574286605.5846534,7.76384425163269,0.5222949981689453,8.286139249801636
16,1,1574286595.926957,1574286602.9038541,6.871002674102783,0.10589146614074707,6.97689414024353
15,2,1574286602.3866878,1574286606.4455152,3.8302690982818604,0.22855544090270996,4.05882453918457
11,1,1574286595.4417517,1574286602.190095,6.739956378936768,0.008383750915527344,6.748340129852295
3,4,1574286597.9023626,1574286605.7685158,7.2936484813690186,0.5725035667419434,7.866152048110962
7,2,1574286594.4377646,1574286599.676102,5.229522466659546,0.008811473846435547,5.2383339405059814
14,4,1574286599.4696703,1574286606.9057653,7.085870027542114,0.35022401809692383,7.436094045639038
19,2,1574286596.2146544,1574286603.1229165,6.769537925720215,0.13872098922729492,6.90825891494751
11,3,1574286598.5923054,1574286606.0573351,7.31184458732605,0.1531839370727539,7.465028524398804
0,0,1574286597.5779727,1574286604.3326137,6.1019275188446045,0.6527101993560791,6.754637718200684
12,2,1574286600.0976124,1574286604.3979578,4.072393417358398,0.22794866561889648,4.300342082977295
13,2,1574286604.2613246,1574286609.4986129,4.6994194984436035,0.537865400314331,5.237284898757935
8,0,1574286598.6432269,1574286605.10986,5.8942859172821045,0.5723459720611572,6.466631889343262
1,2,1574286601.595858,1574286606.382407,4.511861562728882,0.27468419075012207,4.786545753479004
3,2,1574286594.7054496,1574286600.402382,5.675087928771973,0.021840810775756836,5.6969287395477295
15,1,1574286599.7717083,1574286606.8139904,6.780407190322876,0.2618715763092041,7.04227876663208
18,0,1574286595.772688,1574286600.3964863,4.539278507232666,0.08451628684997559,4.623794794082642
10,0,1574286601.5277724,1574286608.6148734,6.924293041229248,0.16280436515808105,7.087097406387329
11,5,1574286603.9805834,1574286609.539225,5.377498388290405,0.18113994598388672,5.558638334274292
18,2,1574286604.8178163,1574286609.1906557,4.065144300460815,0.3076939582824707,4.372838258743286
14,5,1574286604.4523513,1574286610.557146,5.746618270874023,0.35817527770996094,6.104793548583984
7,4,1574286606.447102,1574286610.9017444,4.3922295570373535,0.062409400939941406,4.454638957977295
7,3,1574286600.910256,1574286606.6032648,5.236097812652588,0.4569079875946045,5.693005800247192
0,2,1574286599.5237014,1574286607.0251737,7.202829360961914,0.29863929748535156,7.501468658447266
1,3,1574286606.855848,1574286611.0157282,3.928478717803955,0.2313981056213379,4.159876823425293
3,5,1574286600.636214,1574286607.355063,6.3307390213012695,0.3881065845489502,6.71884560585022
0,3,1574286603.586749,1574286607.4887528,3.7734644412994385,0.12853574752807617,3.9020001888275146
16,2,1574286605.210847,1574286609.9269152,4.602682113647461,0.11338472366333008,4.716066837310791
18,1,1574286600.8272943,1574286607.820531,6.625365734100342,0.36786723136901855,6.99323296546936
17,1,1574286596.782013,1574286605.0836983,7.818633556365967,0.483048677444458,8.301682233810425
3,3,1574286596.925496,1574286605.0645554,7.7979350090026855,0.34112095832824707,8.139055967330933
2,0,1574286597.4998126,1574286603.7864728,5.964999198913574,0.32165980339050293,6.286659002304077
5,4,1574286603.0586793,1574286608.640962,5.225069761276245,0.3572092056274414,5.5822789669036865
19,3,1574286596.6647155,1574286604.1877193,7.298943758010864,0.22405743598937988,7.523001194000244
1,1,1574286599.1551402,1574286603.736791,4.217018127441406,0.36462950706481934,4.581647634506226
0,1,1574286598.7442956,1574286605.7080603,6.489824056625366,0.4739365577697754,6.963760614395142
0,4,1574286606.219854,1574286610.6774738,4.364092826843262,0.09352350234985352,4.457616329193115
4,0,1574286597.6123855,1574286605.9390106,7.939316272735596,0.38730525970458984,8.326621532440186
17,0,1574286596.2616043,1574286601.597418,5.04570198059082,0.29010868072509766,5.335810661315918
11,4,1574286602.3024566,1574286609.599783,6.983357667922974,0.3139657974243164,7.29732346534729
6,2,1574286599.3497856,1574286606.3480408,6.785772085189819,0.21248197555541992,6.998254060745239
17,2,1574286601.842453,1574286607.8326933,5.654658794403076,0.33557820320129395,5.99023699760437
12,1,1574286597.5454779,1574286605.5010269,7.503145456314087,0.45240211486816406,7.955547571182251
2,1,1574286606.738272,1574286611.0982146,4.216485500335693,0.14345550537109375,4.359941005706787
15,3,1574286608.463045,1574286612.4462175,3.8498001098632812,0.13336920738220215,3.9831693172454834
6,3,1574286609.4994223,1574286614.7967978,4.103445529937744,1.1939287185668945,5.297374248504639
9,5,1574286610.779777,1574286615.509159,3.8416695594787598,0.8877115249633789,4.729381084442139
2,2,1574286607.9373913,1574286612.3293803,4.259477138519287,0.1325061321258545,4.391983270645142
10,1,1574286609.0809407,1574286614.174706,3.8397305011749268,1.2540333271026611,5.093763828277588
