id,client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
1,5,0,1574185417.64471,1574185419.71429,2.02058434486389,0.0489926338195801,2.06957697868347
2,8,0,1574185417.85554,1574185420.32573,2.46705031394958,0.00312900543212891,2.47017931938171
3,8,1,1574185418.24489,1574185420.70983,2.46064257621765,0.00429749488830566,2.46494007110596
4,3,0,1574185418.41842,1574185421.02428,2.60188961029053,0.00397133827209473,2.60586094856262
5,7,0,1574185418.66298,1574185421.38029,2.71363139152527,0.00367307662963867,2.71730446815491
6,6,0,1574185418.88199,1574185421.76678,2.88085722923279,0.00392842292785645,2.88478565216064
7,8,2,1574185418.95143,1574185422.10414,3.1491711139679,0.00353574752807617,3.15270686149597
8,3,1,1574185419.11471,1574185422.22264,3.10454750061035,0.00337791442871094,3.10792541503906
9,3,2,1574185419.19704,1574185422.4515,3.25069952011108,0.00375986099243164,3.25445938110352
10,0,0,1574185419.4534,1574185422.77529,3.31773519515991,0.00414657592773438,3.32188177108765
11,3,3,1574185419.70435,1574185422.99162,3.28389692306519,0.00337386131286621,3.28727078437805
12,0,1,1574185419.61829,1574185423.10789,3.4855272769928,0.00406384468078613,3.48959112167358
13,6,1,1574185419.81596,1574185423.23534,3.41581296920776,0.00356507301330566,3.41937804222107
14,5,1,1574185419.72557,1574185423.29107,3.56043767929077,0.00506138801574707,3.56549906730652
15,4,0,1574185420.12698,1574185423.47164,3.34176111221313,0.00289750099182129,3.34465861320496
16,5,2,1574185420.36608,1574185423.90861,3.53858685493469,0.00394010543823242,3.54252696037292
17,3,4,1574185420.42668,1574185423.98557,3.5543327331543,0.00455379486083984,3.55888652801514
18,2,0,1574185420.92682,1574185424.30056,3.3700156211853,0.0037226676940918,3.37373828887939
19,3,5,1574185421.3911,1574185424.74587,3.35040330886841,0.00435709953308106,3.35476040840149
20,7,1,1574185421.34987,1574185424.76637,3.41276121139526,0.00373649597167969,3.41649770736694
21,7,1,1574185421.34987,1574185424.76637,3.41276121139526,0.00373649597167969,3.41649770736694
22,3,6,1574185421.49301,1574185424.96901,3.46934986114502,0.00664854049682617,3.47599840164185
23,6,2,1574185421.90018,1574185425.3864,3.48185849189758,0.00436019897460938,3.48621869087219
24,7,2,1574185422.11024,1574185425.57439,3.44452452659607,0.0196223258972168,3.46414685249329
25,8,3,1574185422.31502,1574185425.7724,3.45347714424133,0.00390100479125977,3.45737814903259
26,5,3,1574185422.55356,1574185425.98081,3.42391085624695,0.00333666801452637,3.42724752426147
27,4,1,1574185422.78356,1574185426.24015,3.43048882484436,0.0260927677154541,3.45658159255981
28,3,7,1574185422.87709,1574185426.54876,3.53800106048584,0.133668661117554,3.67166972160339
29,4,2,1574185423.10506,1574185426.69161,3.5660195350647,0.0205276012420654,3.58654713630676
30,4,3,1574185423.23785,1574185426.79844,3.52878713607788,0.0318067073822021,3.56059384346008
31,3,8,1574185423.25163,1574185426.8269,3.51764893531799,0.0576224327087402,3.57527136802673
32,3,9,1574185423.50849,1574185427.09372,3.58056926727295,0.00466156005859375,3.58523082733154
33,1,0,1574185423.75054,1574185427.32972,3.40226435661316,0.176921606063843,3.579185962677
34,1,1,1574185423.99546,1574185427.51822,3.511390209198,0.0113701820373535,3.52276039123535
35,9,0,1574185424.18969,1574185427.73627,3.39384055137634,0.15273928642273,3.54657983779907
36,7,3,1574185424.30905,1574185428.23579,3.41658139228821,0.510158538818359,3.92673993110657
37,7,4,1574185424.4407,1574185428.3588,3.50036692619324,0.417734146118164,3.9181010723114
38,9,1,1574185424.55256,1574185428.41929,3.42699027061462,0.439734935760498,3.86672520637512
39,4,4,1574185424.94691,1574185428.86222,3.46101212501526,0.454298496246338,3.9153106212616
40,9,2,1574185425.13053,1574185429.0349,3.44138121604919,0.462982177734375,3.90436339378357
41,3,10,1574185425.44855,1574185429.14895,3.35838985443115,0.342004537582397,3.70039439201355
42,9,3,1574185425.57863,1574185429.38248,3.3807327747345,0.423119068145752,3.80385184288025
43,5,4,1574185425.78021,1574185429.72848,3.46085667610168,0.487414836883545,3.94827151298523
44,2,1,1574185426.08759,1574185429.95759,3.3873565196991,0.482640027999878,3.86999654769897
45,6,3,1574185426.37655,1574185430.14237,3.43342995643616,0.332385778427124,3.76581573486328
46,5,5,1574185426.80205,1574185430.17542,3.34676241874695,0.0266072750091553,3.3733696937561
47,3,11,1574185426.96147,1574185430.3871,3.42151212692261,0.00411558151245117,3.42562770843506
48,5,6,1574185427.12639,1574185430.54876,3.41559886932373,0.00677084922790527,3.42236971855164
49,1,2,1574185427.23399,1574185430.74532,3.395592212677,0.11573052406311,3.51132273674011
50,3,12,1574185427.264,1574185430.90919,3.37545919418335,0.269731760025024,3.64519095420837
51,9,4,1574185427.34801,1574185431.12016,3.36917471885681,0.402975797653198,3.77215051651001
52,2,2,1574185427.99617,1574185431.3838,3.00859355926514,0.379028558731079,3.38762211799622
53,9,5,1574185427.83705,1574185431.52888,3.2672336101532,0.424600839614868,3.69183444976807
54,0,2,1574185428.23702,1574185431.68064,3.2454342842102,0.198185443878174,3.44361972808838
55,5,7,1574185428.25002,1574185432.11237,3.2190957069397,0.643252372741699,3.8623480796814
56,7,5,1574185428.68517,1574185432.27611,3.20826816558838,0.382663249969482,3.59093141555786
57,6,4,1574185429.15862,1574185432.53265,3.36486840248108,0.00916504859924316,3.37403345108032
58,7,6,1574185429.61409,1574185432.79947,3.18176651000977,0.00361371040344238,3.18538022041321
59,9,6,1574185430.20158,1574185433.34825,3.14384198188782,0.00282382965087891,3.1466658115387
60,7,7,1574185430.21995,1574185433.44881,3.22401714324951,0.00483894348144531,3.22885608673096
61,3,13,1574185430.45795,1574185433.7243,3.26288914680481,0.00345587730407715,3.26634502410889
62,5,8,1574185430.56625,1574185433.80077,3.2315411567688,0.00297427177429199,3.23451542854309
63,5,8,1574185430.56625,1574185433.80077,3.2315411567688,0.00297427177429199,3.23451542854309
64,9,7,1574185430.82238,1574185434.1275,3.30137181282043,0.00374484062194824,3.30511665344238
65,4,5,1574185431.17978,1574185434.51765,3.33525681495666,0.00261139869689941,3.33786821365356
66,3,14,1574185431.43081,1574185434.71559,3.28197526931763,0.00280666351318359,3.28478193283081
67,0,3,1574185431.48224,1574185434.83554,3.35016012191772,0.00313591957092285,3.35329604148865
68,7,8,1574185431.79206,1574185435.17303,3.37814855575562,0.00281739234924316,3.38096594810486
69,3,15,1574185431.97318,1574185435.44428,3.46713161468506,0.00396227836608887,3.47109389305115
70,6,5,1574185432.12704,1574185435.56138,3.43093419075012,0.00339984893798828,3.43433403968811
71,4,6,1574185432.14326,1574185435.71094,3.5625901222229,0.00508522987365723,3.56767535209656
72,9,8,1574185432.23309,1574185435.7868,3.48950123786926,0.0642070770263672,3.55370831489563
73,1,3,1574185432.39654,1574185435.99621,3.44532084465027,0.154344797134399,3.59966564178467
74,6,6,1574185432.48456,1574185436.22459,3.40615177154541,0.333878517150879,3.74003028869629
75,8,4,1574185432.86765,1574185436.9232,3.54959487915039,0.505957841873169,4.05555272102356
76,4,7,1574185432.89354,1574185436.99143,3.52594470977783,0.571944236755371,4.0978889465332
77,7,9,1574185433.02557,1574185437.20534,3.46134376525879,0.718429088592529,4.17977285385132
78,8,5,1574185433.12561,1574185437.33384,3.52209329605103,0.686138153076172,4.2082314491272
