id,client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
1,2,0,1574201157.08736,1574201159.13496,1.99959111213684,0.0480115413665772,2.04760265350342
2,3,0,1574201157.24364,1574201159.26601,2.01911759376526,0.00324559211730957,2.02236318588257
3,9,0,1574201157.3728,1574201159.38017,2.00373601913452,0.00362634658813477,2.00736236572266
4,8,0,1574201157.44838,1574201159.46794,2.01587104797363,0.00368022918701172,2.01955127716064
5,1,0,1574201157.89939,1574201159.9173,2.01380491256714,0.00410628318786621,2.017911195755
6,6,0,1574201157.90074,1574201159.94494,2.03432178497314,0.00987839698791504,2.04420018196106
7,7,0,1574201158.69787,1574201160.68838,1.98695611953735,0.00355339050292969,1.99050951004028
8,7,1,1574201159.01209,1574201161.00838,1.99235653877258,0.00393128395080566,1.99628782272339
9,5,0,1574201160.29273,1574201162.26589,1.96955728530884,0.00359964370727539,1.97315692901611
10,6,1,1574201160.35868,1574201162.31785,1.95516967773438,0.00399684906005859,1.95916652679443
11,7,2,1574201160.7608,1574201162.71634,1.95123934745789,0.004302978515625,1.95554232597351
12,4,0,1574201160.98136,1574201162.93852,1.95329761505127,0.0038609504699707,1.95715856552124
13,8,1,1574201161.90267,1574201163.86051,1.95358777046204,0.00425338745117188,1.95784115791321
14,4,1,1574201162.05564,1574201164.00258,1.94270300865173,0.00422883033752441,1.94693183898926
15,3,1,1574201163.13228,1574201165.09588,1.96005153656006,0.00354266166687012,1.96359419822693
16,4,2,1574201163.31598,1574201165.33572,2.01557064056396,0.00416111946105957,2.01973176002502
17,3,2,1574201163.44727,1574201165.43891,1.98762273788452,0.0040123462677002,1.99163508415222
18,5,1,1574201164.60455,1574201166.65659,2.04799294471741,0.00405359268188477,2.05204653739929
19,9,1,1574201164.86443,1574201167.00119,2.13269805908203,0.0040585994720459,2.13675665855408
20,0,0,1574201164.92699,1574201167.05523,2.12446403503418,0.0037693977355957,2.12823343276978
21,6,2,1574201165.09044,1574201167.33991,2.24533247947693,0.00413012504577637,2.2494626045227
22,3,3,1574201165.21711,1574201167.38634,2.16545701026916,0.00376319885253906,2.1692202091217
23,2,1,1574201165.39622,1574201167.60609,2.20611834526062,0.00374960899353027,2.20986795425415
24,4,3,1574201166.03212,1574201168.25198,2.21568894386291,0.00416278839111328,2.21985173225403
25,0,1,1574201166.34251,1574201168.8568,2.51052117347717,0.00375914573669434,2.51428031921387
26,9,2,1574201166.71235,1574201169.48612,2.76962423324585,0.00414037704467773,2.77376461029053
27,2,3,1574201167.01549,1574201169.57972,2.55970668792725,0.00451731681823731,2.56422400474548
28,2,2,1574201166.81704,1574201169.60382,2.78275370597839,0.00402545928955078,2.78677916526794
29,4,4,1574201166.87168,1574201169.62146,2.74552345275879,0.00425314903259277,2.74977660179138
30,3,4,1574201167.25314,1574201169.90553,2.64843034744263,0.00396156311035156,2.65239191055298
31,6,3,1574201167.72083,1574201170.73599,3.01132798194885,0.0038304328918457,3.0151584148407
