client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
2,0,1574408940.7957807,1574408942.6233284,1.8251073360443115,0.002439737319946289,1.8275470733642578
16,0,1574408941.0342712,1574408942.9370584,1.900336503982544,0.002450227737426758,1.9027867317199707
0,0,1574408941.693128,1574408943.6241028,1.9280610084533691,0.0029129981994628906,1.930974006652832
1,0,1574408942.4569936,1574408944.4063227,1.94633150100708,0.0029969215393066406,1.9493284225463867
0,1,1574408942.668598,1574408944.6353045,1.9638845920562744,0.002821207046508789,1.9667057991027832
7,0,1574408943.2083251,1574408945.2608743,2.049072265625,0.0034759044647216797,2.0525481700897217
17,0,1574408943.2224324,1574408945.267871,2.0421459674835205,0.003292083740234375,2.045438051223755
16,1,1574408943.8299825,1574408945.847389,2.014620780944824,0.0027849674224853516,2.0174057483673096
3,0,1574408943.8774254,1574408945.9531584,2.072563886642456,0.003168344497680664,2.0757322311401367
11,0,1574408944.77471,1574408946.7886186,2.0107579231262207,0.0031502246856689453,2.0139081478118896
8,0,1574408945.0165884,1574408947.0887356,2.069148540496826,0.0029976367950439453,2.07214617729187
6,0,1574408945.0180814,1574408947.1001031,2.0780277252197266,0.003993511199951172,2.0820212364196777
18,0,1574408945.3151085,1574408947.3727353,2.05409574508667,0.003530263900756836,2.0576260089874268
14,0,1574408945.3366778,1574408947.3887563,2.04914927482605,0.002928495407104492,2.0520777702331543
18,1,1574408945.797718,1574408947.8489249,2.0486514568328857,0.0025544166564941406,2.05120587348938
15,0,1574408946.9231195,1574408948.9886727,2.062692642211914,0.002859354019165039,2.065551996231079
1,1,1574408947.4141326,1574408949.4458191,2.028177499771118,0.0035080909729003906,2.0316855907440186
4,0,1574408947.354219,1574408949.4613917,2.103861093521118,0.0033111572265625,2.1071722507476807
12,0,1574408947.75468,1574408949.9395614,2.1813814640045166,0.0034995079040527344,2.1848809719085693
16,2,1574408948.0806377,1574408950.3520255,2.2683017253875732,0.0030853748321533203,2.2713871002197266
17,1,1574408948.4937239,1574408950.687247,2.1892542839050293,0.004268169403076172,2.1935224533081055
3,1,1574408948.4926062,1574408950.6979227,2.2022321224212646,0.0030832290649414062,2.205315351486206
3,2,1574408948.9594462,1574408951.182203,2.2199764251708984,0.002779722213745117,2.2227561473846436
1,2,1574408949.1009262,1574408951.5130455,2.4094290733337402,0.002689361572265625,2.412118434906006
5,0,1574408949.5324845,1574408951.876262,2.3407626152038574,0.0030143260955810547,2.3437769412994385
15,1,1574408949.5818794,1574408952.1304944,2.5460212230682373,0.0025932788848876953,2.548614501953125
19,0,1574408949.6474137,1574408952.2740333,2.326767921447754,0.2998509407043457,2.6266188621520996
8,1,1574408949.9623077,1574408952.7545574,2.3924739360809326,0.39977455139160156,2.792248487472534
5,2,1574408950.7327209,1574408953.0491016,2.313392400741577,0.0029871463775634766,2.3163795471191406
5,1,1574408950.315159,1574408953.087595,2.392390489578247,0.38004469871520996,2.772435188293457
17,2,1574408950.7375295,1574408953.5374093,2.348142147064209,0.4517369270324707,2.7998790740966797
18,2,1574408951.4910645,1574408953.981969,2.4603540897369385,0.03054952621459961,2.490903615951538
8,2,1574408951.542279,1574408954.2508326,2.3676273822784424,0.3409254550933838,2.708552837371826
0,2,1574408951.5543823,1574408954.590446,2.4536526203155518,0.5824103355407715,3.0360629558563232
8,3,1574408951.6353815,1574408954.59195,2.310387134552002,0.6461806297302246,2.9565677642822266
19,1,1574408951.7777846,1574408955.1700146,2.408205270767212,0.9840240478515625,3.3922293186187744
2,2,1574408952.2061424,1574408955.327282,2.2334136962890625,0.8877253532409668,3.1211390495300293
2,1,1574408951.914267,1574408955.3889484,2.333425521850586,1.1412551403045654,3.4746806621551514
4,1,1574408952.4832668,1574408955.9702737,2.423717737197876,1.0632884502410889,3.487006187438965
16,3,1574408952.5681205,1574408956.4133134,2.4254345893859863,1.4197578430175781,3.8451924324035645
5,3,1574408952.6343622,1574408956.5113935,2.2549092769622803,1.6221215724945068,3.877030849456787
3,3,1574408952.9157412,1574408956.7901094,2.192723274230957,1.6816444396972656,3.8743677139282227
9,0,1574408952.903145,1574408956.8349586,2.237602710723877,1.6942102909088135,3.9318130016326904
5,4,1574408952.9976816,1574408957.3148234,2.1377925872802734,2.1793484687805176,4.317141056060791
6,1,1574408953.2710283,1574408957.514873,2.180269241333008,2.063575029373169,4.243844270706177
4,2,1574408953.3143115,1574408957.6079407,2.2109827995300293,2.0826456546783447,4.293628454208374
3,4,1574408953.4640343,1574408958.1602833,2.1815743446350098,2.5146734714508057,4.696247816085815
14,1,1574408954.098553,1574408958.7442613,2.3239357471466064,2.3217720985412598,4.645707845687866
1,3,1574408954.372355,1574408958.8385782,2.3203909397125244,2.145831823348999,4.466222763061523
11,1,1574408954.7864087,1574408959.209339,2.3660502433776855,2.0568790435791016,4.422929286956787
0,3,1574408954.380232,1574408959.235142,2.437896728515625,2.4170122146606445,4.8549089431762695
5,5,1574408955.5050888,1574408959.711442,2.3895416259765625,1.8168110847473145,4.206352710723877
2,3,1574408955.7385108,1574408959.8063426,2.283935785293579,1.783895492553711,4.06783127784729
19,2,1574408955.9766808,1574408960.0554667,2.4389703273773193,1.639814853668213,4.078785181045532
6,2,1574408955.991378,1574408960.564542,2.3959078788757324,2.177255392074585,4.573163270950317
15,2,1574408956.2613344,1574408961.0757887,2.3239097595214844,2.490544080734253,4.814453840255737
5,6,1574408957.3994465,1574408961.1769261,2.330129384994507,1.4473497867584229,3.7774791717529297
12,1,1574408957.599987,1574408961.5196736,2.275320053100586,1.6443657875061035,3.9196858406066895
18,3,1574408957.530908,1574408961.5617425,2.345057487487793,1.6857762336730957,4.030833721160889
5,7,1574408957.7028093,1574408962.0496922,2.330596685409546,2.0162856578826904,4.346882343292236
9,1,1574408958.3395653,1574408962.1491997,2.3343849182128906,1.4752488136291504,3.809633731842041
7,1,1574408958.3675096,1574408962.4115179,2.3489632606506348,1.6950445175170898,4.044007778167725
18,4,1574408958.4448256,1574408962.9211478,2.348926544189453,2.127394676208496,4.476321220397949
19,3,1574408958.619154,1574408963.350808,2.2681832313537598,2.463469982147217,4.731653213500977
8,4,1574408958.6288729,1574408963.5360878,2.3518030643463135,2.5554113388061523,4.907214403152466
4,3,1574408958.8592932,1574408963.8125417,2.284468173980713,2.6687798500061035,4.953248023986816
12,2,1574408958.8907547,1574408963.9790587,2.4094767570495605,2.6788265705108643,5.088303327560425
0,4,1574408959.0480695,1574408964.3598504,2.302821397781372,3.0089590549468994,5.3117804527282715
19,4,1574408959.6001868,1574408964.3949003,2.238356351852417,2.55635666847229,4.794713020324707
8,5,1574408960.1993542,1574408964.8425207,2.424997091293335,2.2181687355041504,4.643165826797485
7,2,1574408960.453799,1574408965.2681074,2.340144395828247,2.47416353225708,4.814307928085327
12,3,1574408960.4936333,1574408965.706208,2.3485031127929688,2.8640711307525635,5.212574243545532
2,4,1574408960.7340302,1574408965.8986692,2.353879690170288,2.8107588291168213,5.164638519287109
3,5,1574408960.7787797,1574408966.2948587,2.475878953933716,3.0401995182037354,5.516078472137451
3,6,1574408960.8811133,1574408966.3564587,2.370112180709839,3.1052327156066895,5.475344896316528
18,5,1574408960.9048169,1574408966.694902,2.3284361362457275,3.461648464202881,5.790084600448608
12,4,1574408960.9104996,1574408966.7233205,2.32261323928833,3.4902069568634033,5.812820196151733
1,4,1574408961.726833,1574408967.1275885,2.2788519859313965,3.1219024658203125,5.400754451751709
19,5,1574408961.822328,1574408967.5637774,2.2885162830352783,3.452932596206665,5.741448879241943
