id,client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
40,1,1,1574186716.19331,1574186718.18557,1.98965239524841,0.00260663032531738,1.99225902557373
41,4,4,1574186716.34916,1574186718.36407,2.01186895370483,0.00303459167480469,2.01490354537964
42,7,4,1574186716.77008,1574186718.72806,1.95545268058777,0.00252485275268555,1.95797753334045
43,6,3,1574186717.03746,1574186718.97015,1.92968797683716,0.00299859046936035,1.93268656730652
44,7,5,1574186717.41376,1574186719.29754,1.8811571598053,0.00261425971984863,1.88377141952515
45,4,5,1574186717.49951,1574186719.3844,1.88234329223633,0.00254631042480469,1.88488960266113
46,7,6,1574186719.11678,1574186720.95078,1.83118295669556,0.0028233528137207,1.83400630950928
47,3,5,1574186719.4545,1574186721.34932,1.8924708366394,0.00234770774841309,1.89481854438782
48,9,1,1574186719.62944,1574186721.51056,1.87809157371521,0.00303196907043457,1.88112354278564
49,6,4,1574186719.70042,1574186721.58219,1.87843799591064,0.0033266544342041,1.88176465034485
50,5,4,1574186719.77421,1574186721.67123,1.89374852180481,0.0032660961151123,1.89701461791992
51,8,2,1574186720.71477,1574186722.65172,1.93382406234741,0.00312685966491699,1.93695092201233
52,3,6,1574186720.75599,1574186722.67663,1.91759872436523,0.00303745269775391,1.92063617706299
53,1,2,1574186721.22435,1574186723.11562,1.88870429992676,0.00256061553955078,1.89126491546631
54,1,3,1574186721.293,1574186723.20945,1.91371202468872,0.0027318000793457,1.91644382476807
55,6,5,1574186721.92295,1574186723.95334,2.02744483947754,0.00294327735900879,2.03038811683655
56,0,5,1574186722.25757,1574186724.40864,2.14749455451965,0.0035698413848877,2.15106439590454
57,7,7,1574186722.55569,1574186724.84129,2.2833890914917,0.00220656394958496,2.28559565544128
58,1,4,1574186722.54705,1574186724.99184,2.44200277328491,0.00278425216674805,2.44478702545166
59,4,6,1574186723.20966,1574186725.93213,2.71904587745666,0.00342202186584473,2.72246789932251
60,9,2,1574186723.37847,1574186726.04469,2.66383862495422,0.00238347053527832,2.6662220954895
61,7,8,1574186723.41128,1574186726.23438,2.82039737701416,0.0027008056640625,2.82309818267822
62,6,6,1574186723.71288,1574186726.60373,2.88798499107361,0.00287103652954102,2.89085602760315
63,9,3,1574186723.87165,1574186727.05366,3.17875790596008,0.00325465202331543,3.1820125579834
64,8,3,1574186724.2163,1574186727.07394,2.85475993156433,0.00287961959838867,2.85763955116272
65,6,7,1574186724.09036,1574186727.10437,3.01076602935791,0.00324916839599609,3.01401519775391
66,5,5,1574186724.39049,1574186727.37276,2.97934222221375,0.00293064117431641,2.98227286338806
67,5,6,1574186724.4025,1574186727.40666,3.00067067146301,0.00348567962646484,3.00415635108948
68,2,10,1574186724.72577,1574186727.75556,3.02642869949341,0.00336050987243652,3.02978920936584
69,0,6,1574186725.00256,1574186727.97445,2.96900916099548,0.00288033485412598,2.97188949584961
70,8,4,1574186725.02466,1574186728.01193,2.97969198226929,0.00757431983947754,2.98726630210876
71,5,7,1574186725.83169,1574186728.85481,3.01691341400146,0.00620555877685547,3.02311897277832
72,6,8,1574186726.16533,1574186729.41394,3.24564480781555,0.00296545028686523,3.24861025810242
73,6,9,1574186726.71842,1574186729.59372,2.87185764312744,0.00344538688659668,2.87530303001404
74,2,11,1574186726.72658,1574186729.72331,2.99383759498596,0.0028986930847168,2.99673628807068
75,9,4,1574186726.99739,1574186730.0433,3.04155945777893,0.00435376167297363,3.0459132194519
76,9,5,1574186727.57219,1574186730.33668,2.76173424720764,0.00276064872741699,2.76449489593506
77,9,5,1574186727.57219,1574186730.33668,2.76173424720764,0.00276064872741699,2.76449489593506
78,7,9,1574186727.35207,1574186730.35647,3.00145578384399,0.00294589996337891,3.00440168380737
79,7,9,1574186727.35207,1574186730.35647,3.00145578384399,0.00294589996337891,3.00440168380737
80,6,10,1574186727.84129,1574186730.44277,2.5987012386322,0.00278162956237793,2.60148286819458
81,6,11,1574186728.27582,1574186730.77728,2.49852848052979,0.00292110443115234,2.50144958496094
82,0,7,1574186728.0676,1574186730.91658,2.8461000919342,0.00287890434265137,2.84897899627686
83,3,8,1574186728.33263,1574186730.96304,2.62713360786438,0.00327730178833008,2.63041090965271
84,9,6,1574186729.20694,1574186731.59467,2.38454580307007,0.00318598747253418,2.3877317905426
85,7,10,1574186729.23086,1574186731.70879,2.47504115104675,0.00288677215576172,2.47792792320251
86,9,7,1574186730.06024,1574186732.17038,2.10739374160767,0.00274252891540527,2.11013627052307
87,8,5,1574186730.15152,1574186732.21124,2.05615162849426,0.003570556640625,2.05972218513489
88,3,9,1574186730.61319,1574186732.67857,2.06250929832458,0.00287604331970215,2.06538534164429
89,3,10,1574186730.70209,1574186732.81515,2.10998916625977,0.00306463241577148,2.11305379867554
90,8,6,1574186731.23095,1574186733.21834,1.9851598739624,0.00223135948181152,1.98739123344421
91,6,12,1574186731.38034,1574186733.47105,2.08791589736938,0.0027923583984375,2.09070825576782
92,4,7,1574186731.98156,1574186733.92977,1.94576525688171,0.00244235992431641,1.94820761680603
93,6,13,1574186732.13715,1574186734.08836,1.94877338409424,0.00243592262268066,1.95120930671692
94,3,11,1574186732.44356,1574186734.41513,1.96920371055603,0.00237011909484863,1.97157382965088
95,0,8,1574186733.70377,1574186735.63491,1.92819809913635,0.00293397903442383,1.93113207817078
96,9,8,1574186733.88325,1574186735.84783,1.96175575256348,0.00282549858093262,1.96458125114441
97,7,11,1574186734.50986,1574186736.48409,1.97178912162781,0.00243782997131348,1.97422695159912
98,6,14,1574186734.50503,1574186736.50647,1.99851894378662,0.00291585922241211,2.00143480300903
99,8,7,1574186734.51511,1574186736.53769,2.01590347290039,0.00667524337768555,2.02257871627808
100,0,9,1574186734.84763,1574186736.86461,2.01441240310669,0.00257301330566406,2.01698541641235
101,3,12,1574186735.05727,1574186737.11972,2.05951833724976,0.00293636322021484,2.06245470046997
102,5,8,1574186735.56032,1574186737.66523,2.10197782516479,0.00294065475463867,2.10491847991943
103,0,10,1574186735.90367,1574186737.9272,2.02117037773132,0.00236368179321289,2.02353405952454
104,8,8,1574186736.34978,1574186738.36783,2.0156192779541,0.00242519378662109,2.01804447174072
105,4,8,1574186736.43609,1574186738.50671,2.06758880615234,0.0030360221862793,2.07062482833862
106,1,5,1574186736.66802,1574186738.87266,2.2021152973175,0.00252294540405273,2.20463824272156
107,8,9,1574186736.95384,1574186738.99578,2.03951907157898,0.00241947174072266,2.0419385433197
108,1,6,1574186737.15631,1574186739.19815,2.03935050964355,0.00249242782592773,2.04184293746948
109,4,9,1574186737.15809,1574186739.33143,2.17028760910034,0.00304961204528809,2.17333722114563
110,3,13,1574186738.0012,1574186740.02693,2.02306270599365,0.00266504287719727,2.02572774887085
111,4,10,1574186738.62977,1574186740.61362,1.98108601570129,0.00276947021484375,1.98385548591614
112,4,11,1574186738.91027,1574186740.8929,1.978511095047,0.0041203498840332,1.98263144493103
113,4,11,1574186738.91027,1574186740.8929,1.978511095047,0.0041203498840332,1.98263144493103
114,4,12,1574186739.71666,1574186741.70489,1.98481178283691,0.00341939926147461,1.98823118209839
115,0,11,1574186739.81335,1574186741.78757,1.97160935401917,0.00261139869689941,1.97422075271606
116,8,10,1574186740.19427,1574186742.16171,1.96440529823303,0.00303125381469727,1.96743655204773
117,4,13,1574186740.21704,1574186742.16986,1.95022630691528,0.0025935173034668,1.95281982421875
118,4,13,1574186740.21704,1574186742.16986,1.95022630691528,0.0025935173034668,1.95281982421875
119,9,9,1574186740.92663,1574186742.91613,1.98719692230225,0.0023043155670166,1.98950123786926
120,0,12,1574186741.88217,1574186744.27496,2.3895001411438,0.0032813549041748,2.39278149604797
121,1,7,1574186742.13603,1574186744.3183,2.17927050590515,0.00299739837646484,2.18226790428162
122,2,13,1574186742.60503,1574186745.08527,2.47743368148804,0.00279998779296875,2.48023366928101
123,1,8,1574186743.33232,1574186745.76057,2.42519474029541,0.00305366516113281,2.42824840545654
124,7,12,1574186743.88266,1574186746.2195,2.33393478393555,0.00290799140930176,2.33684277534485
125,6,16,1574186743.94059,1574186746.54051,2.58297610282898,0.0169429779052734,2.59991908073425
126,6,15,1574186743.92817,1574186746.83984,2.90872979164124,0.00293326377868652,2.91166305541992
127,9,10,1574186744.21405,1574186746.98922,2.77240586280823,0.00276017189025879,2.77516603469849
128,8,11,1574186744.5131,1574186747.50096,2.98505830764771,0.00280094146728516,2.98785924911499
129,7,13,1574186744.46594,1574186747.79968,3.33087086677551,0.00286173820495605,3.33373260498047
130,3,14,1574186744.76356,1574186747.87114,3.10472726821899,0.00284433364868164,3.10757160186768
131,8,12,1574186744.75256,1574186747.89582,3.14044785499573,0.00281286239624023,3.14326071739197
132,6,17,1574186745.06077,1574186748.27205,3.20851349830627,0.00276350975036621,3.21127700805664
133,2,14,1574186745.17598,1574186748.56516,3.38618183135986,0.00299978256225586,3.38918161392212
134,0,13,1574186745.60273,1574186748.83384,3.22838735580444,0.00272727012634277,3.23111462593079
135,4,14,1574186745.44357,1574186748.88038,3.43378067016602,0.00302457809448242,3.4368052482605
136,2,15,1574186745.93847,1574186748.94685,3.0028190612793,0.00556397438049316,3.00838303565979
137,9,11,1574186745.74497,1574186748.98328,3.23514103889465,0.00316214561462402,3.23830318450928
138,1,9,1574186745.82005,1574186749.06399,3.24081993103027,0.0031135082244873,3.24393343925476
139,6,18,1574186746.13595,1574186749.13188,2.96511483192444,0.0308144092559814,2.99592924118042
140,5,9,1574186746.5788,1574186749.49038,2.90743231773376,0.00414609909057617,2.91157841682434
141,1,10,1574186746.90096,1574186749.70538,2.73560547828674,0.0688052177429199,2.80441069602966
142,8,13,1574186746.80707,1574186749.73345,2.86476302146912,0.0616159439086914,2.92637896537781
143,4,15,1574186747.39399,1574186750.07016,2.61254215240479,0.0636186599731445,2.67616081237793
144,0,14,1574186747.55864,1574186750.22048,2.59584188461304,0.0660040378570557,2.66184592247009
145,3,15,1574186748.44431,1574186750.78814,2.34064364433289,0.00318765640258789,2.34383130073547
146,9,12,1574186749.0911,1574186751.20174,2.1076602935791,0.00297260284423828,2.11063289642334
147,7,14,1574186749.20581,1574186751.36719,2.15844559669495,0.00294232368469238,2.16138792037964
148,1,11,1574186749.74883,1574186752.27701,2.52592396736145,0.00225019454956055,2.52817416191101
149,2,16,1574186750.1959,1574186752.32582,2.12742829322815,0.00249767303466797,2.12992596626282
150,1,12,1574186750.32227,1574186752.58979,2.26457071304321,0.0029454231262207,2.26751613616943
151,2,17,1574186750.49964,1574186752.77933,2.27705645561218,0.00264167785644531,2.27969813346863
152,7,15,1574186750.53862,1574186753.20682,2.66546988487244,0.00273537635803223,2.66820526123047
153,3,16,1574186750.6728,1574186753.31584,2.6401469707489,0.00289654731750488,2.64304351806641
154,6,19,1574186751.0004,1574186753.37708,2.37373065948486,0.00295472145080566,2.37668538093567
155,7,16,1574186750.90146,1574186753.38905,2.48472666740417,0.00286483764648437,2.48759150505066
156,0,15,1574186751.28637,1574186753.63782,2.34864473342895,0.00280308723449707,2.35144782066345
157,1,13,1574186751.56464,1574186754.02499,2.45790791511536,0.00243401527404785,2.4603419303894
158,9,13,1574186752.19938,1574186754.19965,1.99709701538086,0.00318098068237305,2.00027799606323
159,3,17,1574186752.18335,1574186754.29293,2.10686874389648,0.00270748138427734,2.10957622528076
160,7,17,1574186752.87286,1574186754.95961,2.08394002914429,0.00281691551208496,2.08675694465637
161,7,18,1574186753.78216,1574186755.69242,1.90739488601685,0.0028684139251709,1.91026329994202
162,0,16,1574186754.2436,1574186756.20772,1.96121692657471,0.0028994083404541,1.96411633491516
163,4,16,1574186754.46795,1574186756.44395,1.97250103950501,0.00349783897399902,1.975998878479
164,0,17,1574186754.7332,1574186756.67136,1.93557214736938,0.00258779525756836,1.93815994262695
165,2,18,1574186754.77683,1574186756.74226,1.96277642250061,0.00264906883239746,1.96542549133301
166,3,18,1574186755.22023,1574186757.2859,2.06274366378784,0.00292325019836426,2.06566691398621
167,9,14,1574186755.40107,1574186757.35098,1.94709515571594,0.00281333923339844,1.94990849494934
168,1,14,1574186755.38404,1574186757.47852,2.09193563461304,0.00254368782043457,2.09447932243347
169,2,19,1574186756.84793,1574186758.88309,2.03222584724426,0.00293183326721191,2.03515768051147
170,0,18,1574186756.95783,1574186758.90468,1.94404745101929,0.0028080940246582,1.94685554504395
171,1,15,1574186757.06186,1574186759.19148,2.12694025039673,0.00268149375915527,2.12962174415588
172,3,19,1574186757.83419,1574186759.81415,1.97672438621521,0.00323820114135742,1.97996258735657
173,4,17,1574186757.90738,1574186759.94835,2.03832650184631,0.00263643264770508,2.04096293449402
174,4,18,1574186758.06585,1574186760.11081,2.04259610176086,0.00236082077026367,2.04495692253113
175,4,19,1574186758.15319,1574186760.18834,2.03265523910522,0.00249433517456055,2.03514957427979
176,7,19,1574186758.50633,1574186760.65057,2.14149880409241,0.00274062156677246,2.14423942565918
177,4,20,1574186758.70178,1574186761.00878,2.30409336090088,0.00290775299072266,2.3070011138916
178,0,19,1574186758.94011,1574186761.07014,2.12717318534851,0.00284910202026367,2.13002228736877
179,4,21,1574186759.76356,1574186761.85671,2.09026193618774,0.00288248062133789,2.09314441680908
180,7,20,1574186760.09681,1574186762.1511,2.05170035362244,0.00258803367614746,2.05428838729858
181,5,10,1574186760.31011,1574186762.35555,2.04261994361877,0.00282478332519531,2.04544472694397
182,6,20,1574186760.3798,1574186762.45928,2.07685136795044,0.00262784957885742,2.0794792175293
183,6,21,1574186760.46323,1574186762.50128,2.03531765937805,0.0027313232421875,2.03804898262024
184,7,21,1574186760.78225,1574186763.20497,2.41932272911072,0.00339078903198242,2.4227135181427
185,8,14,1574186761.01253,1574186763.78394,2.76886916160583,0.00253462791442871,2.77140378952026
186,8,15,1574186761.38511,1574186764.1556,2.76738286018372,0.00310468673706055,2.77048754692078
187,9,15,1574186761.86895,1574186764.35134,2.47996354103088,0.00242829322814941,2.48239183425903
188,2,20,1574186761.96214,1574186764.75445,2.78955006599426,0.00275588035583496,2.7923059463501
189,8,16,1574186762.40247,1574186765.55659,3.15132927894592,0.00278878211975098,3.15411806106567
190,0,20,1574186762.5878,1574186765.80616,3.21539115905762,0.00296711921691895,3.21835827827454
191,6,22,1574186762.69396,1574186765.96972,3.27309441566467,0.0026698112487793,3.27576422691345
192,3,20,1574186762.84323,1574186766.17264,3.3266921043396,0.00271964073181152,3.32941174507141
193,4,22,1574186763.0323,1574186766.3264,3.2913064956665,0.00279045104980469,3.29409694671631
194,1,16,1574186762.95906,1574186766.39684,3.43498635292053,0.00278997421264648,3.43777632713318
195,6,23,1574186763.21876,1574186766.57422,3.35275530815125,0.00270700454711914,3.35546231269836
196,9,16,1574186763.17556,1574186766.77801,3.59930634498596,0.00314831733703613,3.602454662323
197,5,11,1574186763.81676,1574186767.24189,3.4214015007019,0.00372648239135742,3.42512798309326
198,5,11,1574186763.81676,1574186767.24189,3.4214015007019,0.00372648239135742,3.42512798309326
199,2,21,1574186763.74461,1574186767.51214,3.76446390151978,0.00307226181030273,3.76753616333008
200,4,23,1574186763.95309,1574186767.5693,3.61019563674927,0.00601291656494141,3.61620855331421
201,2,22,1574186764.14449,1574186767.70926,3.52616214752197,0.0386006832122803,3.56476283073425
202,7,22,1574186764.36149,1574186767.8814,3.4700448513031,0.0498638153076172,3.51990866661072
203,0,21,1574186764.18659,1574186768.00121,3.76007199287415,0.0545542240142822,3.81462621688843
204,1,17,1574186764.65965,1574186768.55427,3.66618847846985,0.228424549102783,3.89461302757263
205,4,24,1574186764.77851,1574186769.05431,3.41319680213928,0.862598657608032,4.27579545974731
206,8,17,1574186765.27649,1574186769.45795,3.59240698814392,0.589051246643066,4.18145823478699
207,2,23,1574186765.31154,1574186769.55012,3.42455339431763,0.814032554626465,4.23858594894409
208,7,23,1574186765.66161,1574186769.72027,3.48024845123291,0.578412294387817,4.05866074562073
209,4,25,1574186765.8597,1574186769.76745,3.39734601974487,0.510402679443359,3.90774869918823
210,8,18,1574186765.99019,1574186769.86756,3.40954542160034,0.467829704284668,3.87737512588501
211,8,19,1574186766.40693,1574186769.99359,3.3644847869873,0.222170352935791,3.5866551399231
212,7,24,1574186766.46395,1574186770.25853,3.40680742263794,0.387774705886841,3.79458212852478
213,3,21,1574186767.02712,1574186770.29878,3.0306613445282,0.240996599197388,3.27165794372559
214,5,12,1574186767.34402,1574186770.356,2.95725631713867,0.0547244548797607,3.01198077201843
215,3,22,1574186767.59508,1574186770.45978,2.85714554786682,0.0075523853302002,2.86469793319702
216,8,20,1574186767.6939,1574186770.59128,2.87935400009155,0.0180282592773438,2.8973822593689
217,8,21,1574186767.99076,1574186770.80259,2.8062915802002,0.0055384635925293,2.81183004379272
218,5,13,1574186768.2479,1574186771.03011,2.77542972564697,0.00677728652954102,2.78220701217651
219,8,22,1574186768.9856,1574186771.34643,2.35084271430969,0.00998592376708984,2.36082863807678
220,5,14,1574186769.14434,1574186771.47968,2.33168244361877,0.00365972518920898,2.33534216880798
221,4,26,1574186769.97958,1574186772.09572,2.11345338821411,0.0026857852935791,2.11613917350769
222,4,27,1574186770.35666,1574186772.34143,1.98196864128113,0.00280117988586426,1.98476982116699
223,0,22,1574186770.36595,1574186772.34706,1.97694683074951,0.00416421890258789,1.9811110496521
224,0,22,1574186770.36595,1574186772.34706,1.97694683074951,0.00416421890258789,1.9811110496521
225,8,23,1574186770.97737,1574186772.92172,1.94181799888611,0.00252842903137207,1.94434642791748
226,1,18,1574186771.55128,1574186773.4661,1.91152215003967,0.00329422950744629,1.91481637954712
227,0,23,1574186771.95457,1574186773.90445,1.94695854187012,0.00291919708251953,1.94987773895264
228,9,18,1574186772.11571,1574186774.0777,1.95940732955933,0.00257754325866699,1.96198487281799
229,1,19,1574186772.4844,1574186774.4028,1.91485738754272,0.00353860855102539,1.91839599609375
230,6,24,1574186772.88856,1574186774.84856,1.95730996131897,0.00269412994384766,1.96000409126282
231,4,28,1574186773.08671,1574186775.05239,1.96260118484497,0.00307989120483398,1.9656810760498
232,9,19,1574186773.70656,1574186775.64754,1.93833422660828,0.00264596939086914,1.94098019599915
233,4,29,1574186773.97111,1574186775.97163,1.99772691726685,0.00279331207275391,2.0005202293396
234,3,23,1574186774.63589,1574186776.82117,2.18219995498657,0.00307846069335937,2.18527841567993
235,5,15,1574186774.8383,1574186777.00173,2.16087412834167,0.0025475025177002,2.16342163085937
236,3,24,1574186775.01238,1574186777.06039,2.04487705230713,0.00313138961791992,2.04800844192505
237,4,30,1574186775.73193,1574186777.79966,2.06538867950439,0.00234198570251465,2.06773066520691
238,9,20,1574186776.15855,1574186778.30013,2.1387619972229,0.00281858444213867,2.14158058166504
239,7,25,1574186776.32722,1574186778.42586,2.09620642662048,0.00243186950683594,2.09863829612732
240,1,20,1574186776.37735,1574186778.45711,2.0770480632782,0.00270843505859375,2.07975649833679
241,9,21,1574186776.43706,1574186778.47326,2.03347682952881,0.00272393226623535,2.03620076179504
242,9,22,1574186777.29692,1574186779.28516,1.9859414100647,0.00229692459106445,1.98823833465576
243,3,25,1574186777.77923,1574186779.80351,2.02189445495605,0.00238370895385742,2.02427816390991
244,9,23,1574186777.97261,1574186779.99128,2.01579213142395,0.00287127494812012,2.01866340637207
245,7,26,1574186778.24139,1574186780.22491,1.98060750961304,0.00291180610656738,1.9835193157196
246,5,16,1574186778.58837,1574186780.60784,2.01639151573181,0.00308322906494141,2.01947474479675
247,6,25,1574186778.65597,1574186780.61516,1.95642304420471,0.00276565551757812,1.95918869972229
248,6,25,1574186778.65597,1574186780.61516,1.95642304420471,0.00276565551757812,1.95918869972229
249,0,24,1574186778.67176,1574186780.64047,1.96602272987366,0.00268912315368652,1.96871185302734
250,3,26,1574186780.15953,1574186782.05179,1.88877654075623,0.00348258018493652,1.89225912094116
251,6,26,1574186780.31942,1574186782.23758,1.91507887840271,0.00308465957641602,1.91816353797913
252,3,27,1574186780.51361,1574186782.44589,1.9294056892395,0.00288105010986328,1.93228673934937
253,2,24,1574186781.11313,1574186783.23913,2.12300062179565,0.00300359725952148,2.12600421905518
254,2,24,1574186781.11313,1574186783.23913,2.12300062179565,0.00300359725952148,2.12600421905518
255,1,21,1574186781.2212,1574186783.43477,2.21075081825256,0.00281882286071777,2.21356964111328
256,7,28,1574186782.11235,1574186784.22938,2.11445069313049,0.00257635116577148,2.11702704429626
257,1,22,1574186782.22626,1574186784.36315,2.13380527496338,0.00308728218078613,2.13689255714416
258,2,25,1574186782.17401,1574186784.60931,2.43267011642456,0.00263214111328125,2.43530225753784
259,4,31,1574186782.56941,1574186784.68505,2.11308026313782,0.00255656242370605,2.11563682556152
260,8,24,1574186782.76547,1574186784.92172,2.15325736999512,0.00298810005187988,2.156245470047
261,0,25,1574186782.79708,1574186785.07806,2.2781503200531,0.00282549858093262,2.28097581863403
262,8,25,1574186782.95752,1574186785.29267,2.33232355117798,0.00281691551208496,2.33514046669006
263,5,17,1574186783.57299,1574186785.83015,2.25446176528931,0.00269365310668945,2.257155418396
264,9,24,1574186783.78195,1574186786.10654,2.32193756103516,0.00265026092529297,2.32458782196045
265,3,28,1574186784.05637,1574186786.17883,2.11931848526001,0.00313353538513184,2.12245202064514
266,5,18,1574186784.34803,1574186786.32896,1.97793650627136,0.0029902458190918,1.98092675209045
267,7,29,1574186786.40983,1574186788.31472,1.90249562263489,0.00239419937133789,1.90488982200623
268,4,32,1574186786.53901,1574186788.45828,1.91653895378113,0.0027308464050293,1.91926980018616
269,1,23,1574186786.87525,1574186788.77612,1.89762091636658,0.00325512886047363,1.90087604522705
270,0,26,1574186787.55419,1574186789.56778,2.0104672908783,0.00312495231628418,2.01359224319458
271,5,19,1574186787.63594,1574186789.67635,2.03775548934937,0.00265955924987793,2.04041504859924
272,2,26,1574186787.63156,1574186789.74663,2.11220359802246,0.00286173820495605,2.11506533622742
273,9,25,1574186788.02573,1574186790.06202,2.03372740745544,0.00255298614501953,2.03628039360046
274,1,24,1574186787.97457,1574186790.06929,2.09176445007324,0.00295853614807129,2.09472298622131
275,1,24,1574186787.97457,1574186790.06929,2.09176445007324,0.00295853614807129,2.09472298622131
276,5,20,1574186788.30454,1574186790.3198,2.01237344741821,0.00288653373718262,2.0152599811554
277,9,26,1574186788.8678,1574186790.77267,1.90219473838806,0.00266623497009277,1.90486097335815
278,4,33,1574186788.93959,1574186790.97229,2.02998828887939,0.00271511077880859,2.0327033996582
279,8,26,1574186789.75191,1574186791.6268,1.87172555923462,0.00316047668457031,1.87488603591919
280,1,25,1574186790.87561,1574186792.75355,1.87503361701965,0.00290989875793457,1.87794351577759
281,3,29,1574186791.49604,1574186793.46066,1.96149373054504,0.00311875343322754,1.96461248397827
282,4,34,1574186791.72686,1574186793.72813,1.99845099449158,0.00281214714050293,2.00126314163208
283,4,34,1574186791.72686,1574186793.72813,1.99845099449158,0.00281214714050293,2.00126314163208
284,5,21,1574186792.66722,1574186794.69099,2.02071213722229,0.00305986404418945,2.02377200126648
285,5,22,1574186792.8589,1574186794.87801,2.01606130599976,0.0030512809753418,2.0191125869751
286,1,26,1574186792.85332,1574186794.9376,2.08156228065491,0.00271773338317871,2.08428001403809
287,0,27,1574186793.56894,1574186795.67566,2.10366916656494,0.00305771827697754,2.10672688484192
288,6,27,1574186793.67493,1574186795.94386,2.26605033874512,0.00287437438964844,2.26892471313477
289,9,27,1574186793.92972,1574186796.05957,2.12667775154114,0.00316858291625977,2.1298463344574
290,7,30,1574186794.07795,1574186796.141,2.0602388381958,0.00281238555908203,2.06305122375488
291,3,30,1574186794.3129,1574186796.37646,2.06107425689697,0.00248456001281738,2.06355881690979
292,9,28,1574186794.8456,1574186796.89781,2.04932761192322,0.00287604331970215,2.05220365524292
293,6,28,1574186794.90863,1574186796.92381,2.01282811164856,0.002349853515625,2.01517796516418
294,0,28,1574186795.19477,1574186797.32967,2.13217902183533,0.00272655487060547,2.13490557670593
295,9,29,1574186795.29587,1574186797.45164,2.15291213989258,0.0028529167175293,2.15576505661011
296,6,29,1574186796.25068,1574186798.37759,2.1237211227417,0.00319695472717285,2.12691807746887
