client_id,job_id,arrival_time,end_time,job_time,queue_time,total_time
19,0,1574370745.9115014,1574370747.8707259,1.9552502632141113,0.003973722457885742,1.959223985671997
2,0,1574370745.9943492,1574370747.965625,1.968526840209961,0.0027480125427246094,1.9712748527526855
5,0,1574370746.1054633,1574370748.0663874,1.9579644203186035,0.002958536148071289,1.9609229564666748
7,0,1574370746.4122715,1574370748.3770583,1.9610342979431152,0.003751516342163086,1.9647858142852783
0,0,1574370746.4092817,1574370748.5430727,2.129899263381958,0.0038909912109375,2.1337902545928955
18,0,1574370746.475749,1574370748.5512571,2.0720486640930176,0.0034584999084472656,2.075507164001465
18,1,1574370747.0624151,1574370749.0951095,2.029543876647949,0.0031495094299316406,2.032693386077881
5,1,1574370747.1335387,1574370749.621344,2.484135627746582,0.0036683082580566406,2.4878039360046387
19,1,1574370747.1233146,1574370749.777438,2.651538848876953,0.002583026885986328,2.6541218757629395
19,2,1574370747.8698254,1574370750.3144808,2.441453695297241,0.0032007694244384766,2.4446544647216797
0,1,1574370748.163994,1574370750.3720658,2.205148696899414,0.00292205810546875,2.208070755004883
0,2,1574370748.1924305,1574370750.534297,2.338819742202759,0.0030455589294433594,2.341865301132202
5,2,1574370748.373938,1574370750.8405054,2.463536500930786,0.0030298233032226562,2.466566324234009
2,1,1574370748.7401826,1574370751.306912,2.5637223720550537,0.0030057430267333984,2.566728115081787
7,1,1574370748.5407531,1574370751.3627076,2.8187613487243652,0.0031919479370117188,2.821953296661377
1,0,1574370749.2952914,1574370751.590509,2.2920072078704834,0.0032091140747070312,2.2952163219451904
11,0,1574370749.1265538,1574370752.014684,2.8851161003112793,0.0030126571655273438,2.8881287574768066
11,1,1574370749.1917577,1574370752.2580373,3.063455820083618,0.0028228759765625,3.0662786960601807
7,2,1574370749.2274742,1574370752.396876,3.166537284851074,0.002863645553588867,3.169400930404663
17,0,1574370749.6856937,1574370752.4854054,2.796663522720337,0.003047466278076172,2.799710988998413
9,0,1574370750.5985467,1574370753.0554378,2.4540483951568604,0.002841472625732422,2.4568898677825928
13,0,1574370750.4352736,1574370753.1819062,2.7435085773468018,0.0031228065490722656,2.746631383895874
0,3,1574370750.3855639,1574370753.2131052,2.817866086959839,0.009674310684204102,2.827540397644043
15,0,1574370750.3904083,1574370753.435089,3.039480209350586,0.005199432373046875,3.044679641723633
0,4,1574370751.08527,1574370753.5552547,2.4665539264678955,0.003429412841796875,2.4699833393096924
11,2,1574370751.072951,1574370753.8186233,2.742480516433716,0.003190755844116211,2.745671272277832
17,1,1574370751.1211922,1574370753.840782,2.716859817504883,0.002729177474975586,2.7195889949798584
0,5,1574370751.3364534,1574370753.9707348,2.631216526031494,0.0030634403228759766,2.63427996635437
15,1,1574370751.903221,1574370754.1130521,2.2066361904144287,0.0031936168670654297,2.209829807281494
12,0,1574370751.5017047,1574370754.1330087,2.6281116008758545,0.0031909942626953125,2.63130259513855
17,2,1574370751.964646,1574370754.3423033,2.3743643760681152,0.0032911300659179688,2.377655506134033
7,3,1574370752.808502,1574370755.052906,2.2411487102508545,0.003254413604736328,2.244403123855591
18,2,1574370753.6019275,1574370755.5044374,1.8993549346923828,0.003153562545776367,1.9025084972381592
0,6,1574370753.861459,1574370755.7358618,1.8717634677886963,0.002638101577758789,1.874401569366455
12,1,1574370754.8543355,1574370756.7406251,1.8826069831848145,0.003681659698486328,1.8862886428833008
10,0,1574370755.0180252,1574370756.8694723,1.8480916023254395,0.0033540725708007812,1.8514456748962402
12,2,1574370755.1365075,1574370756.9879646,1.8482820987701416,0.003174304962158203,1.8514564037322998
2,2,1574370756.4380717,1574370758.4572933,2.01587176322937,0.0033490657806396484,2.0192208290100098
18,3,1574370756.6361825,1574370758.6949074,2.0555660724639893,0.003158092498779297,2.0587241649627686
1,1,1574370757.0537531,1574370759.0603683,2.0038349628448486,0.002779245376586914,2.0066142082214355
1,2,1574370757.1938665,1574370759.2020855,2.0053389072418213,0.0028793811798095703,2.008218288421631
1,3,1574370757.374168,1574370759.394087,2.0165858268737793,0.003332853317260742,2.01991868019104
13,1,1574370757.6568763,1574370759.6488686,1.9890170097351074,0.0029747486114501953,1.9919917583465576
14,0,1574370757.9225626,1574370759.946405,2.0210793018341064,0.0027625560760498047,2.0238418579101562
17,3,1574370757.962932,1574370759.9870412,2.0212221145629883,0.002886056900024414,2.0241081714630127
13,2,1574370758.1926854,1574370760.2311094,2.0355138778686523,0.0029091835021972656,2.0384230613708496
7,4,1574370758.3404672,1574370760.414239,2.0709035396575928,0.0028672218322753906,2.073770761489868
6,0,1574370759.140191,1574370761.0425467,1.899775743484497,0.0025787353515625,1.9023544788360596
17,4,1574370759.6318765,1574370761.5526662,1.9178812503814697,0.0029077529907226562,1.9207890033721924
11,3,1574370760.5847929,1574370762.4420686,1.8545629978179932,0.002712249755859375,1.8572752475738525
2,3,1574370760.6861765,1574370762.586646,1.8974816799163818,0.002986907958984375,1.9004685878753662
2,4,1574370761.069123,1574370762.9760573,1.9039759635925293,0.0029578208923339844,1.9069337844848633
16,0,1574370761.1904745,1574370763.0573633,1.8636398315429688,0.0032482147216796875,1.8668880462646484
15,2,1574370761.2576275,1574370763.1374283,1.8767321109771729,0.0030677318572998047,1.8797998428344727
12,3,1574370762.0673757,1574370763.9272401,1.8567726612091064,0.003091096878051758,1.8598637580871582
